PLAYER,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,GA60,xGA60,GSAx60,SIGNING AGE,CLAUSE,LENGTH,SIGNING,CAP HIT,CAP HIT %
581. Derick Brassard,185,Left,6 - Round 1 - 2006 (CBJ),6.49,62,91,70,0.66,6.26,9.19,7.07,307,294,51.08,571,523,52.19,420,403,51.03,28.71,25.28,53.18,-,-,-,33,,1,UFA,825000,0.01
582. Rasmus Asplund,180,Left,33 - Round 2 - 2016 (BUF),12.69,130,192,174,0.66,6.80,10.03,9.10,598,536,52.73,1025,917,52.78,799,718,52.67,46.83,46.47,50.19,-,-,-,23,,2,RFA,825000,0.01
583. Nathan Bastian,193,Right,41 - Round 2 - 2016 (NJD),14.61,97,165,145,1.02,6.79,11.55,10.15,425,356,54.42,828,679,54.94,626,494,55.89,42.87,36.24,54.19,-,-,-,23,,2,RFA,825000,0.01
584. Keith Kinkaid,191,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.29,0.30,30,,2,UFA,825000,0.01
585. Zack MacEwen,191,Right,-,8.30,82,145,121,0.69,6.79,12.00,10.02,318,394,44.66,548,733,42.78,426,544,43.92,25.32,37.25,40.47,-,-,-,23,,2,RFA,825000,0.01
586. Magnus Hellberg,196,Left,38 - Round 2 - 2011 (NSH),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.00,2.16,-0.84,30,,1,UFA,800000,0.01
587. Erik Gustafsson,183,Left,93 - Round 4 - 2012 (EDM),3.59,79,173,113,0.23,4.95,10.85,7.09,550,468,54.03,952,787,54.74,718,616,53.82,44.83,41.46,51.95,-,-,-,29,,1,UFA,800000,0.01
588. Jimmy Vesey,191,Left,66 - Round 3 - 2012 (NSH),12.28,110,185,155,0.75,6.73,11.32,9.48,423,514,45.14,818,939,46.56,612,732,45.54,36.75,49.36,42.68,-,-,-,28,,1,UFA,800000,0.01
589. Tanner Jeannot,188,Left,-,16.30,124,215,180,0.76,5.75,9.96,8.34,544,749,42.07,990,1381,41.75,776,1031,42.94,50.00,76.34,39.58,-,-,-,24,,2,RFA,800000,0.01
590. Brendan Smith,188,Left,27 - Round 1 - 2007 (DET),2.75,63,128,86,0.26,6.04,12.26,8.24,322,249,56.39,594,474,55.62,459,363,55.84,31.12,27.36,53.21,-,-,-,32,,1,UFA,800000,0.01
591. Brad Hunt,175,Left,-,2.31,67,127,90,0.18,5.27,9.99,7.08,427,390,52.26,742,713,51.00,569,527,51.92,35.68,30.88,53.61,-,-,-,32,,1,UFA,800000,0.01
592. Trevor Lewis,185,Right,17 - Round 1 - 2006 (LAK),9.81,108,180,153,0.56,6.31,10.52,8.94,459,544,45.76,823,976,45.75,640,745,46.21,34.21,47.62,41.81,-,-,-,34,,1,UFA,800000,0.01
593. Ben Harpur,198,Left,108 - Round 4 - 2013 (OTT),0.47,13,33,24,0.11,2.99,7.59,5.52,94,150,38.52,191,283,40.29,148,208,41.57,8.65,14.23,37.81,-,-,-,26,,1,RFA,800000,0.01
594. Blake Lizotte,170,Left,-,9.18,91,141,122,0.65,6.41,9.94,8.60,447,356,55.67,819,705,53.74,606,531,53.30,36.10,37.38,49.13,-,-,-,23,,1,RFA,800000,0.01
595. Mason Marchment,193,Left,-,17.13,121,207,164,1.35,9.52,16.29,12.91,491,304,61.76,859,534,61.67,640,387,62.32,52.02,26.88,65.93,-,-,-,26,,1,UFA,800000,0.01
596. Curtis Lazar,183,Right,17 - Round 1 - 2013 (OTT),9.68,95,147,124,0.69,6.79,10.51,8.86,378,408,48.09,630,793,44.27,501,585,46.13,29.18,35.61,45.04,-,-,-,25,,2,RFA,800000,0.01
597. Brendan Guhle,188,Left,51 - Round 2 - 2015 (BUF),0.41,6,18,13,0.28,4.09,12.27,8.86,34,51,40.00,66,84,44.00,51,60,45.95,2.27,3.17,41.83,-,-,-,22,,2,RFA,800000,0.01
598. Kevin Lankinen,188,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.50,2.67,-0.83,25,,2,RFA,800000,0.01
599. Andrew Peeke,191,Right,34 - Round 2 - 2016 (CBJ),3.22,72,167,109,0.11,2.45,5.69,3.71,724,1118,39.31,1343,1974,40.49,1023,1503,40.50,60.52,102.13,37.21,-,-,-,23,,2,RFA,787500,0.01
600. Niko Mikkola,193,Left,127 - Round 5 - 2015 (STL),2.24,58,110,79,0.15,3.80,7.20,5.17,381,502,43.15,653,907,41.86,514,685,42.87,36.52,42.36,46.30,-,-,-,24,,2,RFA,787500,0.01
601. Alex Stalock,183,Left,112 - Round 4 - 2005 (SJS),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.81,3.59,-4.22,31,,3,UFA,785000,0.01
602. Kyle Capobianco,185,Left,63 - Round 3 - 2015 (ARI),2.45,40,85,62,0.20,3.33,7.08,5.17,317,405,43.91,584,697,45.59,451,554,44.88,28.78,37.97,43.12,-,-,-,22,,2,RFA,775000,0.01
603. Dylan Coghlan,188,Right,-,4.22,108,218,157,0.30,7.73,15.61,11.24,480,409,53.99,883,744,54.27,668,530,55.76,41.03,35.15,53.85,-,-,-,23,,2,RFA,762500,0.009
604. Brady Keeper,188,Right,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,25,,2,UFA,762500,0.009
605. Turner Elson,183,Left,-,0.03,1,2,2,0.07,2.24,4.49,4.49,14,13,51.85,21,26,44.68,18,17,51.43,0.70,0.99,41.42,-,-,-,28,,1,UFA,750000,0.009
606. Harri Säteri,185,Left,106 - Round 4 - 2008 (SJS),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.22,3.76,-0.46,31,,1,UFA,750000,0.009
607. Petteri Lindbohm,191,Left,176 - Round 6 - 2012 (STL),0.43,9,25,16,0.20,4.26,11.86,7.59,65,74,46.76,135,125,51.92,95,91,51.08,5.99,6.18,49.22,-,-,-,27,,1,UFA,750000,0.009
608. Ben Hutton,188,Left,147 - Round 5 - 2012 (VAN),3.15,78,166,103,0.21,5.22,11.10,6.89,455,442,50.72,828,849,49.37,630,609,50.85,38.92,39.57,49.59,-,-,-,28,,1,UFA,750000,0.009
609. Kieffer Bellows,185,Left,19 - Round 1 - 2016 (NYI),7.14,80,147,108,0.80,8.99,16.52,12.14,256,289,46.97,483,510,48.64,354,383,48.03,22.80,24.64,48.06,-,-,-,23,,1,RFA,750000,0.009
610. Alex Chiasson,193,Right,38 - Round 2 - 2009 (DAL),12.62,98,140,117,0.97,7.55,10.79,9.02,447,335,57.16,819,617,57.03,607,463,56.73,43.30,30.06,59.02,-,-,-,30,,1,UFA,750000,0.009
611. Anatoly Golyshev,173,Left,95 - Round 4 - 2016 (NYI),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,26,,1,RFA,750000,0.009
612. Michael Dal Colle,191,Left,5 - Round 1 - 2014 (NYI),0.14,2,2,2,0.57,8.24,8.24,8.24,5,6,45.45,12,12,50.00,8,7,53.33,0.45,0.45,50.00,-,-,-,25,,1,UFA,750000,0.009
613. Jack Johnson,185,Left,3 - Round 1 - 2005 (CAR),1.73,57,125,81,0.08,2.76,6.05,3.92,570,788,41.97,1023,1367,42.80,739,1049,41.33,48.16,67.70,41.56,-,-,-,34,,1,UFA,750000,0.009
614. James Neal,191,Left,33 - Round 2 - 2005 (DAL),3.27,31,45,37,0.86,8.18,11.88,9.77,121,95,56.02,210,163,56.30,163,131,55.44,11.33,6.92,62.08,-,-,-,33,,1,UFA,750000,0.009
615. Alex Galchenyuk,185,Left,3 - Round 1 - 2012 (MTL),9.28,89,145,122,0.71,6.77,11.02,9.27,355,482,42.41,633,836,43.09,487,661,42.42,32.32,44.66,41.98,-,-,-,27,,1,UFA,750000,0.009
616. Givani Smith,188,Left,46 - Round 2 - 2016 (DET),3.90,50,83,64,0.60,7.70,12.78,9.85,176,207,45.95,325,377,46.30,232,279,45.40,12.31,15.25,44.67,-,-,-,23,,2,RFA,750000,0.009
617. Ryan Donato,183,Left,56 - Round 2 - 2014 (BOS),18.27,159,268,222,1.07,9.35,15.75,13.05,502,426,54.09,953,803,54.27,695,609,53.30,44.13,45.23,49.38,-,-,-,25,,1,UFA,750000,0.009
618. Michael Stone,191,Right,69 - Round 3 - 2008 (ARI),0.91,24,59,34,0.28,7.50,18.43,10.62,111,102,52.11,215,197,52.18,162,153,51.43,9.81,9.89,49.80,-,-,-,31,,1,UFA,750000,0.009
619. Olli Juolevi,188,Left,5 - Round 1 - 2016 (VAN),0.41,18,34,25,0.11,4.70,8.89,6.53,133,128,50.96,236,193,55.01,178,161,52.51,11.60,10.62,52.21,-,-,-,23,,1,RFA,750000,0.009
620. Travis Boyd,183,Right,177 - Round 6 - 2011 (WSH),13.25,88,155,131,0.65,4.32,7.61,6.43,515,684,42.95,979,1214,44.64,749,919,44.90,54.78,63.45,46.33,-,-,-,27,,1,UFA,750000,0.009
621. Riley Nash,188,Right,21 - Round 1 - 2007 (EDM),4.30,36,64,56,0.46,3.86,6.86,6.00,205,314,39.50,377,590,38.99,288,437,39.72,19.25,32.51,37.19,-,-,-,32,,1,UFA,750000,0.009
622. Mathieu Olivier,188,Right,-,0.50,5,11,8,0.30,2.97,6.54,4.75,30,57,34.47,64,94,40.51,48,69,41.03,1.86,5.08,26.80,-,-,-,24,,2,RFA,750000,0.009
623. Juho Lammikko,188,Left,65 - Round 3 - 2014 (FLA),8.13,67,118,92,0.53,4.37,7.69,5.99,361,513,41.30,649,1009,39.14,490,728,40.22,29.41,46.21,38.89,-,-,-,25,,1,RFA,750000,0.009
624. Patrick Brown,180,Right,-,4.61,51,83,69,0.51,5.59,9.10,7.57,230,344,40.07,396,663,37.39,304,477,38.92,15.61,35.72,30.41,-,-,-,29,,2,UFA,750000,0.009
625. Brogan Rafferty,183,Right,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,26,,1,UFA,750000,0.009
626. Justin Dowling,178,Left,-,2.17,17,28,22,0.62,4.84,7.97,6.26,95,92,50.80,173,184,48.46,124,126,49.60,7.33,7.05,50.97,-,-,-,30,,2,UFA,750000,0.009
627. Kurtis Gabriel,193,Right,81 - Round 3 - 2013 (MIN),0.00,0,1,0,0.00,0.00,4.98,0.00,4,3,57.14,8,8,50.00,4,4,50.00,0.21,0.32,39.61,-,-,-,28,,1,UFA,750000,0.009
628. Josh Leivo,188,Right,86 - Round 3 - 2011 (TOR),1.22,10,14,14,1.12,9.28,13.00,13.00,39,30,56.52,67,53,55.83,55,42,56.70,3.79,2.22,63.06,-,-,-,28,,1,UFA,750000,0.009
629. Chris Wideman,178,Right,100 - Round 4 - 2009 (OTT),3.11,76,148,100,0.20,4.79,9.32,6.30,521,431,54.73,973,767,55.92,725,587,55.26,49.93,46.70,51.67,-,-,-,31,,1,UFA,750000,0.009
630. Eric Comrie,185,Left,59 - Round 2 - 2013 (WPG),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.58,3.15,0.58,25,,1,UFA,750000,0.009
631. Drake Caggiula,178,Left,-,1.84,23,37,31,0.42,5.24,8.43,7.06,100,147,40.49,188,243,43.62,139,192,41.99,7.20,14.71,32.86,-,-,-,27,,1,UFA,750000,0.009
632. Samuel Morin,198,Left,11 - Round 1 - 2013 (PHI),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,25,,1,UFA,750000,0.009
633. Sam Carrick,183,Right,144 - Round 5 - 2010 (TOR),8.33,80,139,114,0.68,6.54,11.36,9.32,331,422,43.96,602,764,44.07,455,577,44.09,25.58,36.26,41.36,-,-,-,29,,1,UFA,750000,0.009
634. Jonathan Dahlén,180,Left,42 - Round 2 - 2016 (OTT),13.30,105,178,137,0.95,7.49,12.69,9.77,492,427,53.54,902,817,52.47,671,579,53.68,47.78,42.30,53.04,-,-,-,23,,1,RFA,750000,0.009
635. Justin Danforth,175,Right,-,8.21,72,131,106,0.87,7.64,13.89,11.24,271,300,47.46,534,516,50.86,391,395,49.75,23.59,24.01,49.56,-,-,-,28,,1,UFA,750000,0.009
636. Joel Hanley,180,Left,-,0.68,18,56,32,0.08,2.06,6.40,3.65,212,249,45.99,408,472,46.36,307,350,46.73,18.46,19.94,48.07,-,-,-,30,,2,UFA,750000,0.009
637. Kevin Rooney,188,Left,-,7.00,71,110,84,0.50,5.04,7.81,5.97,271,512,34.61,473,962,32.96,351,711,33.04,24.16,45.37,34.75,-,-,-,27,,2,UFA,750000,0.009
638. Sam Lafferty,185,Right,113 - Round 4 - 2014 (PIT),8.48,80,123,100,0.67,6.32,9.71,7.89,309,465,39.92,534,865,38.17,406,623,39.46,26.68,40.86,39.50,-,-,-,25,,2,RFA,750000,0.009
639. Jake Evans,183,Right,207 - Round 7 - 2014 (MTL),11.68,124,195,155,0.62,6.63,10.42,8.27,537,705,43.24,916,1210,43.09,687,948,42.02,44.97,69.84,39.17,-,-,-,24,,2,RFA,750000,0.009
640. Joel Kellman,180,Left,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,26,,2,RFA,750000,0.009
641. Chad Ruhwedel,180,Right,-,2.93,82,181,129,0.15,4.11,9.08,6.47,603,614,49.55,1041,1078,49.13,823,804,50.58,51.72,49.94,50.88,-,-,-,31,,1,UFA,750000,0.009
642. Nicolas Roy,193,Right,96 - Round 4 - 2015 (CAR),24.07,145,238,196,1.13,6.86,11.26,9.27,789,659,54.49,1416,1190,54.34,1056,889,54.29,80.59,71.51,52.99,-,-,-,23,,2,RFA,750000,0.009
643. Ville Husso,188,Left,94 - Round 4 - 2014 (STL),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.56,2.91,0.34,25,,2,RFA,750000,0.009
644. Nic Dowd,185,Right,198 - Round 7 - 2009 (LAK),8.94,90,135,113,0.59,5.92,8.86,7.43,425,455,48.30,728,920,44.17,562,658,46.07,36.33,44.78,44.79,-,-,-,29,,3,UFA,750000,0.009
645. Mathieu Joseph,185,Left,120 - Round 4 - 2015 (TBL),10.42,86,150,125,0.64,5.27,9.19,7.66,437,515,45.90,800,893,47.25,620,694,47.18,38.93,45.84,45.92,-,-,-,23,,2,RFA,737500,0.009
646. Mitchell Stephens,180,Right,33 - Round 2 - 2015 (TBL),1.21,17,38,26,0.24,3.38,7.55,5.17,104,198,34.44,189,345,35.39,138,269,33.90,8.30,18.50,30.97,-,-,-,23,,2,RFA,737500,0.009
647. Madison Bowey,188,Right,53 - Round 2 - 2013 (WSH),0.01,0,3,1,0.02,0.00,5.72,1.91,10,25,28.57,18,46,28.12,12,35,25.53,0.91,2.91,23.82,-,-,-,25,,2,UFA,725000,0.009
648. Jake Walman,185,Left,82 - Round 3 - 2014 (STL),4.55,87,173,122,0.38,7.30,14.51,10.23,372,325,53.37,657,651,50.23,496,482,50.72,31.66,34.60,47.78,-,-,-,24,,2,RFA,725000,0.009
649. William Lagesson,188,Left,91 - Round 4 - 2014 (EDM),0.77,33,70,39,0.11,4.76,10.11,5.64,201,206,49.39,369,361,50.55,271,282,49.01,16.88,19.27,46.69,-,-,-,24,,2,RFA,725000,0.009
650. Sami Niku,185,Left,198 - Round 7 - 2015 (WPG),0.41,14,27,17,0.12,4.23,8.15,5.13,106,89,54.36,173,171,50.29,133,122,52.16,10.27,7.54,57.66,-,-,-,23,,2,RFA,725000,0.009
651. Jansen Harkins,185,Left,47 - Round 2 - 2015 (WPG),6.73,67,142,100,0.55,5.51,11.68,8.22,280,363,43.55,557,669,45.43,406,512,44.23,23.01,28.58,44.60,-,-,-,23,,2,RFA,725000,0.009
652. Karson Kuhlman,180,Right,-,7.16,68,116,92,0.82,7.79,13.29,10.54,242,244,49.79,427,496,46.26,331,353,48.39,22.13,24.74,47.22,-,-,-,24,,2,RFA,725000,0.009
653. Keegan Kolesar,188,Right,69 - Round 3 - 2015 (CBJ),12.14,94,142,117,0.75,5.79,8.75,7.21,478,493,49.23,880,911,49.13,666,662,50.15,48.12,50.34,48.87,-,-,-,23,,2,RFA,725000,0.009
654. Gabriel Carlsson,196,Left,29 - Round 1 - 2015 (CBJ),0.71,18,38,22,0.09,2.31,4.88,2.83,214,276,43.67,396,485,44.95,295,376,43.96,17.98,25.58,41.29,-,-,-,23,,2,RFA,725000,0.009
655. Jakub Zboril,183,Left,13 - Round 1 - 2015 (BOS),0.78,13,20,15,0.30,4.96,7.63,5.72,115,67,63.19,163,114,58.84,139,89,60.96,8.44,4.78,63.84,-,-,-,23,,2,RFA,725000,0.009
656. Austin Czarnik,175,Right,-,1.53,14,29,22,0.50,4.53,9.39,7.12,85,74,53.46,156,132,54.17,111,96,53.62,6.38,6.20,50.72,-,-,-,27,,2,UFA,725000,0.009
657. Kaapo Kähkönen,188,Left,109 - Round 4 - 2014 (MIN),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.87,2.94,0.07,23,,2,RFA,725000,0.009
658. Anthony Angello,193,Right,145 - Round 5 - 2014 (PIT),0.08,2,2,2,0.18,4.51,4.51,4.51,9,10,47.37,16,20,44.44,11,14,44.00,0.23,0.55,29.49,-,-,-,24,,2,RFA,725000,0.009
659. Ryan Lomberg,175,Left,-,9.07,91,162,123,0.87,8.69,15.49,11.76,357,329,52.04,645,573,52.96,474,428,52.55,29.74,28.84,50.77,-,-,-,25,,2,UFA,725000,0.009
660. Colin Blackwell,175,Right,194 - Round 7 - 2011 (SJS),7.17,77,126,96,0.62,6.67,10.92,8.32,305,336,47.58,582,631,47.98,427,478,47.18,24.98,33.13,42.99,-,-,-,27,,2,UFA,725000,0.009
661. Sebastian Aho,178,Left,139 - Round 5 - 2017 (NYI),1.84,34,76,51,0.19,3.44,7.70,5.17,255,316,44.66,478,563,45.92,353,429,45.14,21.71,28.11,43.58,-,-,-,24,,2,RFA,725000,0.009
662. Nico Sturm,191,Left,-,9.55,101,150,129,0.65,6.88,10.22,8.78,419,505,45.35,749,945,44.21,569,712,44.42,31.65,44.65,41.48,-,-,-,25,,2,RFA,725000,0.009
663. Yakov Trenin,188,Left,55 - Round 2 - 2015 (NSH),15.96,136,243,191,0.82,6.95,12.43,9.77,494,627,44.07,927,1139,44.87,704,864,44.90,44.97,60.97,42.45,-,-,-,23,,2,RFA,725000,0.009
664. Logan O'Connor,183,Right,-,11.69,127,202,156,0.62,6.78,10.79,8.33,501,607,45.22,865,1121,43.55,643,822,43.89,41.64,57.39,42.05,-,-,-,23,,2,RFA,725000,0.009
665. Daniel Sprong,183,Right,46 - Round 2 - 2015 (PIT),14.33,153,269,220,1.05,11.22,19.73,16.13,468,399,53.98,860,736,53.88,664,557,54.38,42.85,37.99,53.01,-,-,-,23,,2,RFA,725000,0.009
666. Brian Pinho,183,Right,174 - Round 6 - 2013 (WSH),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,25,,2,RFA,725000,0.009
667. Carl Grundström,183,Left,57 - Round 2 - 2016 (TOR),8.15,83,139,114,0.83,8.47,14.18,11.63,292,266,52.33,556,494,52.95,409,380,51.84,22.59,21.50,51.24,-,-,-,22,,2,RFA,725000,0.009
668. Mark Friedman,180,Right,86 - Round 3 - 2014 (PHI),1.84,27,49,41,0.32,4.69,8.52,7.13,194,191,50.39,317,351,47.46,260,256,50.39,16.54,14.46,53.35,-,-,-,24,,2,RFA,725000,0.009
669. Matthew Highmore,180,Left,-,5.73,61,95,81,0.59,6.27,9.76,8.32,239,312,43.38,429,623,40.78,327,441,42.58,19.25,27.19,41.45,-,-,-,24,,2,RFA,725000,0.009
670. Zach Whitecloud,188,Right,-,4.21,94,188,134,0.23,5.09,10.17,7.25,558,552,50.27,1004,1073,48.34,762,756,50.20,52.97,53.71,49.65,-,-,-,23,,2,RFA,725000,0.009
671. Martin Frk,185,Right,49 - Round 2 - 2012 (DET),1.69,15,28,22,1.20,10.69,19.96,15.68,55,26,67.90,97,54,64.23,74,37,66.67,5.70,4.34,56.72,-,-,-,26,,2,RFA,725000,0.009
672. Jake Bischoff,185,Left,185 - Round 7 - 2012 (NYI),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,24,,3,RFA,716667,0.009
673. Vitek Vanecek,185,Left,39 - Round 2 - 2014 (WSH),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.67,2.59,-0.08,23,,3,RFA,716667,0.009
