player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,SIGNING AGE,LENGTH,SIGNING,CAP HIT,CAP_HIT_%
Artturi Lehkonen,24,LW,70,13,14,27,2,24,2.4,12,0,1,1,14,0,0,140,9.3,1080,926,38,120,12,14,46.2,183,0,55,14.7,140,250,195,0.82,7.78,13.89,10.83,506.0,644.0,44.0,991.0,1119.0,46.97,706.0,860.0,45.08,43.1,54.84,44.01,23,2,0,2400000,0.0294478527607361
Brendan Leipsic,25,LW,61,3,8,11,3,13,0.5,3,0,0,1,7,1,0,49,6.1,559,550,20,57,9,12,42.9,180,0,89,5.47,49,99,73,0.59,5.26,10.63,7.84,267.0,231.0,53.61,544.0,454.0,54.51,400.0,326.0,55.1,23.64,18.86,55.62,25,1,1,700000,0.0085889570552147
Josh Leivo,26,LW,36,7,12,19,0,4,1.7,7,0,0,0,7,5,0,69,10.1,540,901,8,17,10,7,58.8,188,1,86,7.88,69,144,105,0.87,7.66,15.99,11.66,299.0,253.0,54.17,580.0,458.0,55.88,411.0,348.0,54.15,27.46,24.26,53.09,26,1,0,1500000,0.0184049079754601
Brendan Lemieux,23,LW,59,6,12,18,-14,111,0.4,3,2,1,0,8,3,1,86,7.0,759,772,52,164,18,31,36.7,185,0,31,9.97,86,169,129,0.79,6.8,13.35,10.19,363.0,435.0,45.49,651.0,836.0,43.78,511.0,594.0,46.24,36.18,36.47,49.79,23,1,0,925000,0.0113496932515337
Kris Letang,32,D,61,15,29,44,0,38,7.4,9,6,0,2,20,9,0,177,8.5,1569,1544,91,101,0,0,0.0,183,1,62,9.33,177,340,235,0.36,6.77,13.0,8.99,928.0,795.0,53.86,1635.0,1383.0,54.17,1253.0,1072.0,53.89,93.42,76.95,54.83,27,8,1,7250000,0.0889570552147239
Trevor Lewis,33,C,56,6,6,12,-7,16,0.6,6,0,0,1,6,0,0,92,6.5,666,714,22,68,45,71,38.8,185,1,17,8.11,92,150,127,0.73,8.28,13.51,11.44,333.0,328.0,50.38,614.0,612.0,50.08,479.0,468.0,50.58,27.17,28.86,48.49,29,4,1,2000000,0.0245398773006134
Esa Lindell,25,D,69,3,20,23,5,12,5.4,2,1,0,2,11,6,3,98,3.1,1615,1405,127,89,0,0,0.0,191,0,74,5.96,98,201,131,0.22,3.64,7.47,4.87,712.0,988.0,41.88,1284.0,1778.0,41.93,953.0,1338.0,41.6,72.2,88.2,45.02,25,6,0,5800000,0.0711656441717791
Elias Lindholm,25,C,70,29,25,54,-8,22,6.1,21,8,0,7,14,11,0,169,17.2,1381,1183,41,93,395,406,49.3,185,1,5,17.98,169,271,215,0.78,7.35,11.78,9.34,760.0,739.0,50.7,1390.0,1301.0,51.65,1059.0,1004.0,51.33,75.28,74.92,50.12,23,6,0,4850000,0.0595092024539877
Hampus Lindholm,26,D,55,2,20,22,-10,34,3.0,1,1,0,1,11,7,2,109,1.8,1269,1384,71,34,0,0,0.0,191,0,6,4.0,109,237,153,0.19,5.15,11.21,7.24,656.0,650.0,50.23,1211.0,1158.0,51.12,929.0,896.0,50.9,55.88,60.48,48.02,22,6,0,5205556,0.0638718527607362
Pär Lindholm,28,C,40,3,3,6,6,4,0.4,3,0,0,1,3,0,0,35,8.6,450,675,26,23,132,156,45.8,183,0,300,2.9,35,60,50,0.39,4.67,8.0,6.67,194.0,209.0,48.14,346.0,418.0,45.29,266.0,315.0,45.78,14.27,17.57,44.82,27,2,1,850000,0.0104294478527607
Adam Lowry,26,LW,49,4,6,10,-4,23,0.0,3,0,1,1,5,0,1,68,5.9,733,898,22,137,349,300,53.8,196,0,67,8.05,68,112,91,0.66,5.57,9.17,7.45,296.0,407.0,42.11,530.0,768.0,40.83,402.0,590.0,40.52,23.09,38.92,37.24,25,3,0,2916667,0.0357873251533742
Milan Lucic,31,LW,68,8,12,20,-6,54,1.2,3,5,0,1,9,3,0,83,9.6,907,800,20,198,20,26,43.5,191,0,50,9.53,83,144,110,0.63,5.49,9.52,7.28,496.0,408.0,54.87,896.0,748.0,54.5,683.0,575.0,54.29,42.24,33.85,55.51,28,7,1,6000000,0.0736196319018405
Ilya Lyubushkin,25,D,51,0,4,4,4,18,1.6,0,0,0,0,4,0,0,41,0.0,724,851,53,151,0,0,0.0,188,1,300,1.59,41,90,60,0.13,3.4,7.46,4.97,368.0,389.0,48.61,670.0,696.0,49.05,507.0,536.0,48.61,32.15,25.37,55.9,25,1,0,874125,0.0107254601226993
Olli Määttä,25,D,65,4,13,17,0,20,3.0,4,0,0,0,11,0,2,80,5.0,1197,1105,110,119,0,0,0.0,188,0,22,2.89,80,169,106,0.14,4.01,8.47,5.31,563.0,714.0,44.09,983.0,1190.0,45.24,734.0,893.0,45.11,48.56,59.64,44.88,21,6,0,4083333,0.050102245398773
Mackenzie MacEachern,25,LW,51,7,3,10,2,33,1.1,7,0,0,2,3,0,0,63,11.1,457,537,13,82,1,3,25.0,188,0,67,5.89,63,88,76,0.77,8.27,11.56,9.99,232.0,222.0,51.1,394.0,367.0,51.77,305.0,292.0,51.09,18.05,19.2,48.46,25,1,1,750000,0.00920245398773
Nathan MacKinnon,24,C,69,35,58,93,13,12,10.8,23,12,0,4,39,19,0,318,11.0,1464,1273,31,51,363,478,43.2,183,1,1,26.67,318,552,407,1.09,13.03,22.62,16.68,958.0,673.0,58.74,1767.0,1174.0,60.08,1335.0,888.0,60.05,98.74,56.12,63.76,20,7,0,6300000,0.0773006134969325
Denis Malgin,23,C,44,4,8,12,-9,14,0.3,3,1,0,0,7,0,1,50,8.0,528,719,16,35,65,98,39.9,175,1,102,6.49,50,97,73,0.74,5.69,11.03,8.3,301.0,254.0,54.23,543.0,444.0,55.02,404.0,341.0,54.23,24.75,22.44,52.45,22,1,0,750000,0.00920245398773
Evgeni Malkin,33,C,55,25,49,74,7,58,8.5,18,7,0,5,32,17,0,171,14.6,1074,1171,22,38,441,435,50.3,191,0,2,19.67,171,294,227,1.1,9.56,16.43,12.69,749.0,491.0,60.4,1269.0,847.0,59.97,987.0,642.0,60.59,80.66,46.09,63.64,27,8,1,9500000,0.1165644171779141
Josh Manson,28,D,50,1,8,9,-10,37,1.3,1,0,0,0,7,0,1,64,1.6,1032,1238,65,113,0,0,0.0,191,1,160,2.29,64,138,98,0.13,3.72,8.02,5.7,472.0,565.0,45.52,887.0,1043.0,45.96,686.0,799.0,46.2,41.51,51.41,44.67,26,4,0,4100000,0.0503067484662576
Anthony Mantha,25,RW,43,16,22,38,-7,34,4.1,10,6,0,3,19,3,0,137,11.7,812,1134,25,49,16,22,42.1,196,0,20,14.59,137,236,191,1.08,10.13,17.45,14.12,497.0,352.0,58.54,871.0,598.0,59.29,683.0,469.0,59.29,48.22,33.51,59.0,23,2,0,3300000,0.0404907975460122
Brad Marchand,31,LW,70,28,59,87,25,82,10.4,22,5,1,5,34,23,2,185,15.1,1362,1167,19,55,22,29,43.1,175,0,71,23.18,185,301,240,1.02,8.15,13.26,10.58,889.0,601.0,59.66,1571.0,1064.0,59.62,1209.0,814.0,59.76,93.59,59.99,60.94,29,8,1,6125000,0.0751533742331288
Jonathan Marchessault,29,C,66,22,25,47,6,28,5.4,16,6,0,3,19,6,0,235,9.4,1141,1037,12,99,58,78,42.6,175,1,300,23.73,235,388,287,1.25,12.36,20.41,15.1,762.0,511.0,59.86,1375.0,914.0,60.07,1028.0,704.0,59.35,79.31,48.29,62.16,27,6,1,5000000,0.0613496932515337
Matt Martin,30,LW,55,5,3,8,-1,40,0.4,5,0,0,2,3,0,0,49,10.2,573,625,24,242,3,4,42.9,191,0,148,5.62,49,94,72,0.59,5.13,9.84,7.54,218.0,275.0,44.22,419.0,548.0,43.33,296.0,398.0,42.65,17.41,19.77,46.83,27,4,1,2500000,0.0306748466257668
Alec Martinez,32,D,51,3,13,16,-4,23,3.0,3,0,0,0,9,4,0,75,4.0,1097,1290,117,43,0,0,0.0,185,0,95,3.23,75,176,110,0.18,4.09,9.63,6.02,583.0,549.0,51.5,1083.0,1083.0,50.0,824.0,786.0,51.18,51.95,51.99,49.98,27,6,1,4000000,0.0490797546012269
Jordan Martinook,27,LW,45,2,11,13,-2,22,0.6,2,0,0,1,9,0,2,44,4.5,507,676,23,72,66,62,51.6,183,0,58,4.98,44,95,72,0.59,5.21,11.25,8.52,225.0,254.0,46.97,436.0,441.0,49.71,328.0,330.0,49.85,19.87,21.67,47.83,26,2,0,2000000,0.0245398773006134
Auston Matthews,22,C,70,47,33,80,19,8,10.8,35,12,0,5,20,13,0,290,16.2,1468,1258,60,40,506,415,54.9,191,0,1,29.69,290,504,398,1.21,11.85,20.6,16.27,966.0,668.0,59.12,1745.0,1232.0,58.62,1329.0,952.0,58.26,98.91,64.87,60.39,21,5,0,11634000,0.1427484662576687
Scott Mayfield,27,D,67,5,8,13,8,53,3.9,5,0,0,1,6,0,2,98,5.1,1336,1197,117,93,0,0,0.0,196,1,34,4.24,98,239,146,0.19,4.4,10.73,6.56,566.0,752.0,42.94,1045.0,1452.0,41.85,766.0,1058.0,42.0,53.83,68.68,43.94,25,5,0,1450000,0.0177914110429447
Charlie McAvoy,22,D,67,5,27,32,24,41,6.9,4,1,0,1,25,1,1,101,5.0,1552,1390,131,131,0,0,0.0,183,1,14,6.13,101,220,152,0.24,3.9,8.51,5.88,816.0,766.0,51.58,1452.0,1403.0,50.86,1125.0,1058.0,51.53,69.95,60.89,53.46,21,3,0,4900000,0.060122699386503
Jake McCabe,26,D,66,3,10,13,-11,41,2.0,2,0,1,1,10,0,0,75,4.0,1223,1112,90,91,0,0,0.0,185,0,44,1.95,75,148,102,0.1,3.68,7.26,5.0,533.0,638.0,45.52,931.0,1148.0,44.78,726.0,888.0,44.98,38.18,55.25,40.86,25,2,0,2850000,0.0349693251533742
Jared McCann,23,C,66,14,21,35,6,17,3.5,12,2,0,4,17,4,0,150,9.3,1006,915,27,89,265,306,46.4,185,0,24,12.66,150,249,200,0.76,8.94,14.85,11.93,518.0,448.0,53.62,921.0,835.0,52.45,696.0,620.0,52.89,48.2,41.71,53.61,22,2,0,1250000,0.0153374233128834
Connor McDavid,23,C,64,34,63,97,-6,28,10.9,23,11,0,6,31,32,0,212,16.0,1399,1312,18,37,320,350,47.8,185,0,1,26.31,212,339,265,1.12,9.09,14.53,11.36,846.0,698.0,54.79,1504.0,1211.0,55.4,1156.0,937.0,55.23,98.04,70.98,58.0,21,8,0,12500000,0.1533742331288343
Ryan McDonagh,30,D,50,1,11,12,7,19,2.4,1,0,0,0,10,0,1,50,2.0,1035,1242,101,36,0,0,0.0,185,0,12,2.25,50,134,84,0.13,2.9,7.77,4.87,441.0,604.0,42.2,810.0,1100.0,42.41,612.0,822.0,42.68,41.92,53.46,43.95,30,7,1,6750000,0.0828220858895705
Brock McGinn,25,LW,68,7,10,17,-4,17,0.8,5,0,2,1,10,0,0,93,7.5,898,792,28,80,15,24,38.5,183,0,47,9.24,93,158,127,0.62,6.22,10.56,8.49,401.0,483.0,45.36,758.0,905.0,45.58,567.0,684.0,45.32,34.79,49.4,41.33,25,2,0,2100000,0.0257668711656441
Greg McKegg,27,C,53,5,4,9,-2,17,0.4,4,0,1,0,3,0,1,40,12.5,507,574,24,69,104,107,49.3,183,0,62,6.87,40,65,52,0.81,4.73,7.69,6.15,214.0,304.0,41.31,353.0,588.0,37.51,278.0,434.0,39.04,17.64,27.11,39.43,27,1,1,750000,0.00920245398773
Brayden McNabb,29,D,71,2,7,9,1,40,2.2,1,0,1,0,7,0,0,73,2.7,1421,1201,133,201,0,0,0.0,193,0,66,3.96,73,176,119,0.17,3.08,7.43,5.01,700.0,814.0,46.24,1261.0,1500.0,45.67,968.0,1108.0,46.63,68.22,78.09,46.63,27,4,1,2500000,0.0306748466257668
Timo Meier,23,RW,70,22,27,49,-22,42,4.6,20,2,0,2,20,7,0,199,11.1,1210,1037,38,155,12,25,32.4,183,0,9,22.02,199,341,271,1.09,9.86,16.92,13.45,713.0,575.0,55.36,1307.0,1019.0,56.19,970.0,769.0,55.78,67.65,57.48,54.06,22,4,0,6000000,0.0736196319018405
Colin Miller,27,D,51,1,10,11,-9,22,1.4,1,0,0,1,7,3,0,79,1.3,874,1028,40,87,0,0,0.0,185,1,151,2.92,79,175,115,0.2,5.42,12.02,7.9,412.0,432.0,48.82,765.0,739.0,50.86,569.0,583.0,49.39,33.02,33.29,49.79,25,4,0,3875000,0.0475460122699386
J.T. Miller,26,C,69,27,45,72,11,47,7.9,18,9,0,3,27,16,2,165,16.4,1387,1206,38,123,425,293,59.2,185,0,15,19.69,165,290,242,0.85,7.14,12.54,10.47,862.0,620.0,58.16,1613.0,1116.0,59.11,1209.0,818.0,59.64,82.16,65.23,55.74,25,5,0,5250000,0.0644171779141104
Sean Monahan,25,C,70,22,26,48,-16,25,4.6,14,8,0,5,18,8,0,166,13.3,1267,1086,22,65,549,495,52.6,188,0,6,22.5,166,276,224,1.07,7.86,13.08,10.61,766.0,638.0,54.56,1378.0,1088.0,55.88,1043.0,867.0,54.61,75.04,58.83,56.05,21,7,0,6375000,0.0782208588957055
Brandon Montour,25,D,54,5,13,18,13,28,4.4,5,0,0,0,11,2,0,86,5.8,1053,1170,53,60,0,0,0.0,183,1,55,3.86,86,153,119,0.22,4.9,8.72,6.78,491.0,594.0,45.25,845.0,970.0,46.56,666.0,778.0,46.12,39.28,52.17,42.95,24,2,0,3387500,0.0415644171779141
John Moore,29,D,24,2,1,3,-2,11,0.7,2,0,0,0,1,0,0,33,6.1,397,993,27,36,0,0,0.0,185,0,21,1.15,33,68,45,0.18,4.99,10.28,6.8,201.0,211.0,48.79,349.0,381.0,47.81,269.0,289.0,48.21,14.09,15.63,47.41,27,5,1,2750000,0.0337423312883435
Trevor Moore,24,LW,42,6,4,10,-4,6,0.5,6,0,0,0,3,0,1,60,10.0,542,774,17,60,4,10,28.6,178,0,300,7.84,60,100,83,0.87,6.65,11.08,9.19,258.0,305.0,45.83,472.0,552.0,46.09,354.0,426.0,45.38,22.53,27.82,44.75,24,2,0,775000,0.0095092024539877
Tyler Motte,24,C,34,4,4,8,-10,10,0.0,4,0,0,0,4,0,0,38,10.5,446,787,37,118,8,11,42.1,178,0,121,2.81,38,76,58,0.38,5.11,10.22,7.8,170.0,286.0,37.28,310.0,551.0,36.0,245.0,400.0,37.97,12.21,25.36,32.5,24,1,0,975000,0.011963190184049
Connor Murphy,26,D,58,5,14,19,2,27,3.5,5,0,0,0,13,0,1,117,4.3,1233,1275,138,128,0,0,0.0,193,1,20,4.41,117,236,151,0.21,5.7,11.49,7.35,590.0,731.0,44.66,1045.0,1300.0,44.56,774.0,956.0,44.74,53.89,68.64,43.98,23,6,0,3850000,0.0472392638036809
Ryan Murray,26,D,27,2,7,9,-9,4,1.2,2,0,0,0,5,2,0,32,6.3,539,1197,50,12,0,0,0.0,185,0,2,1.77,32,64,40,0.2,3.56,7.13,4.45,246.0,273.0,47.4,451.0,524.0,46.26,349.0,367.0,48.74,20.72,22.77,47.64,25,2,0,4600000,0.056441717791411
Jake Muzzin,30,D,53,6,17,23,12,40,4.3,6,0,0,1,16,0,1,99,6.1,1145,1296,110,109,0,0,0.0,191,0,141,3.73,99,191,134,0.2,5.19,10.01,7.02,607.0,603.0,50.17,1077.0,1140.0,48.58,816.0,845.0,49.13,52.3,57.23,47.75,25,5,0,4000000,0.0490797546012269
Tyler Myers,29,D,68,6,15,21,-7,49,3.3,4,1,1,1,9,6,0,134,4.5,1463,1290,108,99,0,0,0.0,203,1,12,6.07,134,263,185,0.25,5.5,10.79,7.59,777.0,808.0,49.02,1396.0,1473.0,48.66,1055.0,1091.0,49.16,62.35,71.65,46.53,29,5,1,6000000,0.0736196319018405
Vladislav Namestnikov,27,C,65,17,14,31,-5,45,3.0,11,2,4,2,10,2,2,98,17.3,979,903,47,108,22,25,46.8,183,0,27,14.28,98,168,133,0.88,6.01,10.3,8.16,453.0,538.0,45.71,843.0,1017.0,45.32,643.0,765.0,45.67,48.1,49.25,49.41,25,2,0,4000000,0.0490797546012269
Riley Nash,30,C,64,5,9,14,6,10,1.1,4,0,1,1,9,0,0,64,7.8,758,711,36,68,245,267,47.9,188,1,21,5.42,64,94,74,0.43,5.07,7.44,5.86,308.0,368.0,45.56,513.0,709.0,41.98,398.0,506.0,44.03,22.2,26.47,45.61,29,3,1,2750000,0.0337423312883435
James Neal,32,LW,55,19,12,31,-20,12,3.0,7,12,0,2,7,5,0,112,17.0,897,978,17,88,11,20,35.5,191,0,33,15.2,112,214,162,1.02,7.49,14.32,10.84,515.0,421.0,55.02,962.0,722.0,57.13,725.0,551.0,56.82,51.91,39.96,56.5,30,5,1,5750000,0.0705521472392638
Brock Nelson,28,C,68,26,28,54,6,32,6.3,22,4,0,5,25,3,0,175,14.9,1282,1132,44,49,615,573,51.8,191,0,30,23.08,175,272,212,1.08,8.19,12.73,9.92,641.0,655.0,49.46,1158.0,1290.0,47.3,845.0,937.0,47.42,69.18,63.13,52.29,27,6,1,6000000,0.0736196319018405
Patrik Nemeth,27,D,64,1,8,9,-10,28,2.5,1,0,0,1,7,0,1,89,1.1,1410,1322,92,80,0,0,0.0,191,0,41,4.04,89,172,128,0.17,3.79,7.32,5.45,592.0,836.0,41.46,1042.0,1443.0,41.93,801.0,1103.0,42.07,51.77,78.59,39.71,27,2,1,3000000,0.0368098159509202
Valeri Nichushkin,24,RW,65,13,14,27,26,14,3.4,11,1,1,3,14,0,0,113,11.5,915,844,22,84,2,3,40.0,193,0,10,11.95,113,180,149,0.78,7.42,11.81,9.77,501.0,382.0,56.74,970.0,723.0,57.29,692.0,524.0,56.91,43.93,28.28,60.84,24,1,1,850000,0.0104294478527607
Nino Niederreiter,27,RW,67,11,18,29,-3,42,2.2,7,4,0,2,11,7,0,115,9.6,993,889,19,52,1,3,25.0,188,0,5,15.07,115,216,174,0.91,6.95,13.06,10.52,552.0,408.0,57.5,1086.0,714.0,60.33,813.0,563.0,59.08,53.74,39.56,57.6,24,5,0,5250000,0.0644171779141104
Frans Nielsen,35,C,60,4,5,9,-13,8,-0.2,3,0,1,0,2,2,1,86,4.7,821,821,35,44,210,246,46.1,185,0,87,7.74,86,128,108,0.56,6.29,9.35,7.89,326.0,448.0,42.12,568.0,806.0,41.34,437.0,618.0,41.42,25.66,46.61,35.51,32,6,1,5250000,0.0644171779141104
Matt Niskanen,33,D,68,8,25,33,15,29,6.4,3,4,1,0,16,9,0,126,6.3,1490,1314,84,124,0,0,0.0,185,1,28,6.23,126,232,164,0.25,5.08,9.35,6.61,772.0,683.0,53.06,1311.0,1248.0,51.23,1005.0,944.0,51.56,71.42,69.72,50.6,27,7,1,5750000,0.0705521472392638
Joakim Nordström,27,C,48,4,3,7,-6,17,0.0,4,0,0,0,3,0,0,49,8.2,581,726,31,91,1,6,14.3,185,0,90,3.9,49,88,68,0.4,5.05,9.09,7.03,204.0,324.0,38.64,380.0,632.0,37.54,293.0,483.0,37.76,14.37,27.48,34.34,26,2,1,1000000,0.0122699386503067
Ryan Nugent-Hopkins,26,C,65,22,39,61,1,33,6.4,15,7,0,4,22,17,0,172,12.8,1330,1228,44,33,205,199,50.7,183,0,1,18.91,172,304,228,0.85,7.76,13.71,10.28,766.0,668.0,53.42,1378.0,1213.0,53.18,1045.0,902.0,53.67,83.81,68.78,54.92,20,7,0,6000000,0.0736196319018405
Darnell Nurse,24,D,71,5,28,33,-2,48,5.5,5,0,0,1,23,5,0,170,2.9,1665,1407,141,172,0,0,0.0,193,0,7,7.48,170,329,231,0.27,6.13,11.85,8.32,842.0,974.0,46.37,1459.0,1723.0,45.85,1118.0,1335.0,45.58,77.8,90.61,46.2,23,2,0,3200000,0.0392638036809816
Markus Nutivaara,25,D,37,3,6,9,2,4,2.2,3,0,0,0,5,1,0,47,6.4,589,955,33,35,0,0,0.0,185,0,189,2.06,47,89,65,0.21,4.79,9.06,6.62,315.0,288.0,52.24,543.0,541.0,50.09,410.0,394.0,51.0,22.19,21.6,50.67,24,4,0,2700000,0.0331288343558282
William Nylander,23,C,68,31,28,59,-2,12,6.7,22,9,0,7,20,8,0,197,15.7,1238,1093,14,9,106,106,50.0,183,1,8,23.2,197,295,251,1.12,9.55,14.3,12.16,812.0,565.0,58.97,1465.0,989.0,59.7,1112.0,792.0,58.4,77.93,56.23,58.09,22,6,0,6962366,0.0854278036809816
Gustav Nyquist,30,RW,70,15,27,42,4,16,4.2,11,3,1,3,21,6,0,151,9.9,1262,1082,26,37,17,16,51.5,180,0,121,17.25,151,229,186,0.82,7.18,10.89,8.84,723.0,605.0,54.44,1225.0,1128.0,52.06,953.0,836.0,53.27,67.63,49.59,57.69,29,4,1,5500000,0.0674846625766871
Ryan O'Reilly,28,C,71,12,49,61,11,10,5.4,9,2,1,3,33,16,0,118,10.2,1461,1234,42,16,880,676,56.6,185,0,33,15.61,118,183,155,0.64,4.84,7.52,6.37,773.0,714.0,51.98,1379.0,1217.0,53.12,1062.0,960.0,52.52,81.41,73.16,52.67,25,7,1,7500000,0.0920245398773006
Jordan Oesterle,27,D,58,3,10,13,-9,14,2.2,3,0,0,0,8,2,0,69,4.3,987,1021,88,48,0,0,0.0,183,0,300,2.61,69,159,104,0.16,4.2,9.67,6.32,510.0,525.0,49.28,918.0,998.0,47.91,704.0,748.0,48.48,42.45,43.07,49.64,27,2,1,1400000,0.0171779141104294
Kyle Okposo,31,RW,52,9,10,19,-3,28,1.7,8,1,0,2,10,0,0,82,11.0,668,771,15,55,38,33,53.5,183,1,7,8.05,82,133,112,0.72,7.36,11.94,10.06,312.0,297.0,51.23,539.0,498.0,51.98,419.0,387.0,51.99,26.58,22.61,54.04,28,7,1,6000000,0.0736196319018405
Jamie Oleksiak,27,D,69,3,7,10,-6,41,2.4,3,0,0,1,7,0,0,76,3.9,1091,949,59,153,0,0,0.0,201,0,14,3.36,76,149,106,0.18,4.18,8.19,5.83,546.0,516.0,51.41,1022.0,970.0,51.31,742.0,709.0,51.14,44.54,37.33,54.4,25,3,0,2137500,0.0262269938650306
Dmitry Orlov,28,D,69,4,23,27,5,36,4.0,3,1,0,2,18,4,1,105,3.8,1530,1330,82,106,0,0,0.0,180,0,55,5.48,105,224,158,0.21,4.12,8.77,6.2,814.0,732.0,52.65,1515.0,1306.0,53.7,1144.0,994.0,53.51,82.66,65.73,55.7,25,6,0,5100000,0.0625766871165644
T.J. Oshie,33,C,69,26,23,49,4,26,5.5,16,10,0,4,21,2,0,133,19.5,1262,1098,58,90,119,119,50.0,183,1,24,22.9,134,249,206,1.09,6.38,11.86,9.81,780.0,573.0,57.65,1411.0,1017.0,58.11,1114.0,777.0,58.91,88.12,58.43,60.13,30,8,1,5750000,0.0705521472392638
Alex Ovechkin,34,LW,68,48,19,67,-12,30,8.7,35,13,0,3,14,5,0,311,15.4,1405,1240,30,184,1,0,100.0,191,1,1,33.68,311,602,434,1.44,13.29,25.72,18.55,906.0,642.0,58.53,1688.0,1114.0,60.24,1267.0,865.0,59.43,100.69,63.3,61.4,22,13,0,9538462,0.1170363435582822
Max Pacioretty,31,LW,71,32,34,66,18,44,8.6,24,8,0,5,23,11,0,307,10.4,1272,1075,35,90,51,45,53.1,188,0,22,28.11,307,549,437,1.33,14.49,25.92,20.63,908.0,497.0,64.63,1644.0,928.0,63.92,1270.0,688.0,64.86,92.53,47.5,66.08,30,4,1,7000000,0.0858895705521472
Jean-Gabriel Pageau,27,C,67,26,16,42,4,49,5.0,18,5,3,5,8,5,3,151,17.2,1284,1149,53,128,615,534,53.5,178,1,96,17.61,151,244,206,0.82,7.06,11.41,9.63,686.0,702.0,49.42,1231.0,1350.0,47.69,947.0,983.0,49.07,65.51,66.47,49.64,24,3,0,3100000,0.0380368098159509
Kyle Palmieri,28,RW,65,25,20,45,-4,41,5.3,14,11,0,3,13,7,0,155,16.1,1112,1027,36,74,12,25,32.4,180,1,26,19.57,155,285,236,1.06,8.36,15.38,12.74,658.0,522.0,55.76,1166.0,933.0,55.55,940.0,702.0,57.25,69.59,43.72,61.42,25,5,0,4650000,0.0570552147239263
Artemi Panarin,28,LW,69,32,63,95,36,20,11.4,25,7,0,4,46,17,0,209,15.3,1422,1236,18,25,1,1,50.0,180,1,300,20.02,209,403,297,0.84,8.82,17.01,12.53,919.0,643.0,58.83,1620.0,1186.0,57.73,1276.0,907.0,58.45,94.28,65.29,59.08,27,7,1,11642857,0.1428571411042944
Richard Pánik,28,RW,59,9,13,22,16,36,2.5,9,0,0,1,13,0,0,67,13.4,669,680,19,75,11,8,57.9,188,0,52,6.78,68,125,95,0.61,6.1,11.21,8.52,333.0,322.0,50.84,643.0,552.0,53.81,474.0,432.0,52.32,28.86,27.61,51.11,28,4,1,2750000,0.0337423312883435
Cédric Paquette,26,C,61,7,11,18,-1,42,1.0,6,0,1,0,10,0,1,78,9.0,796,783,49,175,316,305,50.9,185,0,101,9.49,78,136,109,0.72,5.88,10.25,8.21,317.0,436.0,42.1,598.0,773.0,43.62,443.0,573.0,43.6,26.61,34.14,43.8,25,2,0,1650000,0.0202453987730061
Colton Parayko,26,D,64,10,18,28,8,16,5.7,7,3,0,1,15,2,1,162,6.2,1472,1380,106,87,0,0,0.0,198,1,86,6.31,162,284,220,0.26,6.61,11.58,8.97,690.0,714.0,49.15,1183.0,1301.0,47.62,925.0,1001.0,48.03,62.34,66.52,48.38,24,5,0,5500000,0.0674846625766871
Zach Parise,35,LW,69,25,21,46,-11,8,4.7,12,12,1,4,15,6,0,155,16.1,1187,1032,38,27,41,36,53.2,180,0,17,22.65,155,238,206,1.14,7.84,12.04,10.42,660.0,623.0,51.44,1221.0,1096.0,52.7,911.0,829.0,52.36,64.09,49.28,56.54,27,13,1,7538462,0.0924964662576687
Joe Pavelski,35,C,67,14,17,31,6,29,3.2,8,6,0,3,11,5,1,125,11.2,1134,1016,52,62,351,301,53.8,180,1,205,17.3,125,235,185,0.92,6.61,12.43,9.78,659.0,537.0,55.1,1247.0,967.0,56.32,908.0,730.0,55.43,70.56,48.52,59.25,34,3,1,7000000,0.0858895705521472
Tanner Pearson,27,LW,69,21,24,45,-4,27,4.5,16,3,2,3,16,7,1,164,12.8,1139,991,40,96,3,14,17.6,185,0,30,19.88,164,255,212,1.05,8.64,13.43,11.16,627.0,654.0,48.95,1126.0,1153.0,49.41,841.0,862.0,49.38,61.65,55.6,52.58,24,4,0,3750000,0.0460122699386503
Adam Pelech,25,D,38,1,8,9,4,20,2.2,1,0,0,0,6,0,2,49,2.0,803,1268,83,81,0,0,0.0,191,0,65,2.0,49,115,70,0.15,3.66,8.59,5.23,327.0,450.0,42.08,595.0,884.0,40.22,438.0,618.0,41.48,31.79,37.74,45.72,22,4,0,1600000,0.0196319018404908
Brendan Perlini,23,LW,40,1,3,4,-18,10,-0.7,1,0,0,0,3,0,0,48,2.1,428,642,10,22,0,0,0.0,191,0,12,5.2,48,99,72,0.73,6.73,13.88,10.1,176.0,229.0,43.46,317.0,386.0,45.09,243.0,314.0,43.63,14.8,21.33,40.96,23,1,0,874125,0.0107254601226993
Mathieu Perreault,32,C,49,7,8,15,-9,10,0.8,5,2,0,0,8,0,0,71,9.9,642,786,19,69,13,6,68.4,178,0,177,7.07,71,119,96,0.66,6.63,11.12,8.97,352.0,322.0,52.23,629.0,552.0,53.26,466.0,432.0,51.89,27.4,26.8,50.55,28,4,1,4125000,0.0506134969325153
