player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,SIGNING AGE,LENGTH,SIGNING,CAP HIT,CAP_HIT_%
Josh Leivo,25,LW,76,14,10,24,5,32,2.3,11,3,0,2,6,4,0,151,9.3,1066,842,23,44,15,26,36.6,188,1,86,15.06,151,276,214,0.85,8.5,15.53,12.04,610.0,447.0,57.71,1181.0,828.0,58.79,871.0,642.0,57.57,53.84,37.97,58.64,25,1,0,925000,0.0116352201257861
Kris Letang,31,D,65,16,40,56,13,48,9.0,13,2,1,3,22,17,1,206,7.8,1687,1558,111,116,0,0,0.0,183,1,62,10.39,206,379,265,0.37,7.33,13.48,9.42,1045.0,873.0,54.48,1830.0,1545.0,54.22,1395.0,1174.0,54.3,100.79,83.75,54.62,27,8,1,7250000,0.0911949685534591
Trevor Lewis,32,C,44,3,9,12,-9,9,0.3,3,0,0,1,9,0,0,87,3.4,617,841,25,53,57,67,46.0,185,1,17,6.1,87,134,111,0.59,8.46,13.03,10.79,292.0,325.0,47.33,545.0,634.0,46.23,419.0,476.0,46.82,23.33,31.68,42.41,29,4,1,2000000,0.0251572327044025
Oscar Lindberg,27,C,55,9,11,20,4,28,2.0,9,0,0,0,10,1,0,91,9.9,686,748,27,104,101,122,45.3,185,0,57,8.67,91,158,125,0.76,7.96,13.83,10.94,354.0,320.0,52.52,667.0,579.0,53.53,501.0,430.0,53.81,29.08,26.45,52.37,25,2,0,1700000,0.0213836477987421
Esa Lindell,24,D,82,11,21,32,14,33,8.6,5,4,2,1,18,3,0,132,8.3,1995,1460,161,143,0,0,0.0,191,0,74,6.92,132,257,175,0.21,3.97,7.73,5.26,843.0,1177.0,41.73,1583.0,2201.0,41.83,1141.0,1609.0,41.49,78.9,102.16,43.58,23,2,0,2200000,0.0276729559748427
Elias Lindholm,24,C,81,27,51,78,30,20,8.4,17,9,1,5,31,17,3,182,14.8,1623,1202,39,82,509,428,54.3,185,1,5,21.44,182,311,246,0.79,6.73,11.5,9.09,929.0,750.0,55.33,1726.0,1352.0,56.08,1292.0,1039.0,55.43,104.7,77.38,57.5,23,6,0,4850000,0.0610062893081761
Hampus Lindholm,25,D,76,6,22,28,-5,44,5.5,5,1,0,0,16,5,1,125,4.8,1824,1440,133,81,0,0,0.0,191,0,6,8.43,125,269,179,0.28,4.11,8.85,5.89,834.0,1007.0,45.3,1613.0,1905.0,45.85,1212.0,1447.0,45.58,80.34,104.87,43.38,22,6,0,5205556,0.0654786918238993
Bryan Little,31,RW,82,15,26,41,-12,26,2.9,11,4,0,5,21,3,2,126,11.9,1298,950,29,62,526,476,52.5,183,1,12,12.32,126,197,164,0.56,5.82,9.1,7.58,653.0,755.0,46.38,1187.0,1320.0,47.35,904.0,1011.0,47.21,54.76,68.26,44.51,30,6,1,5291667,0.0665618490566037
Ben Lovejoy,34,D,71,2,7,9,-1,37,2.7,2,0,0,0,7,0,0,95,2.1,1213,1025,118,76,0,0,0.0,185,1,300,2.61,95,183,127,0.13,4.7,9.05,6.28,527.0,688.0,43.37,929.0,1318.0,41.34,715.0,967.0,42.51,43.87,61.1,41.79,32,3,1,2666667,0.0335429811320754
Adam Lowry,25,LW,78,12,11,23,6,33,1.8,11,0,1,3,9,0,2,105,11.4,1142,878,49,223,643,473,57.6,196,0,67,12.11,105,178,146,0.64,5.52,9.35,7.67,494.0,633.0,43.83,942.0,1209.0,43.79,694.0,884.0,43.98,40.17,57.17,41.27,25,3,0,2916667,0.0366876352201257
Milan Lucic,30,LW,79,6,14,20,-9,91,0.5,4,2,0,0,12,2,0,74,8.1,1046,794,22,259,25,20,55.6,191,0,50,10.55,74,170,126,0.61,4.25,9.75,7.23,502.0,454.0,52.51,1025.0,851.0,54.64,721.0,637.0,53.09,48.32,40.75,54.25,28,7,1,6000000,0.0754716981132075
Olli Määttä,24,D,60,1,13,14,9,12,2.7,0,1,0,1,10,3,0,74,1.4,1115,1115,116,97,0,0,0.0,188,0,22,2.45,74,168,112,0.13,3.98,9.03,6.02,557.0,603.0,48.02,938.0,1140.0,45.14,733.0,833.0,46.81,47.21,49.18,48.98,21,6,0,4083333,0.051362679245283
Andrew MacDonald,32,D,47,0,9,9,-5,18,1.1,0,0,0,0,7,0,2,41,0.0,771,984,95,30,0,0,0.0,185,0,160,1.63,41,103,65,0.13,3.19,8.02,5.05,317.0,422.0,42.9,626.0,798.0,43.96,435.0,564.0,43.54,27.26,37.2,42.29,27,6,1,5000000,0.0628930817610062
Nathan MacKinnon,23,C,82,41,58,99,20,34,11.8,29,12,0,6,33,25,0,365,11.2,1812,1325,31,54,518,666,43.8,183,1,1,35.08,365,589,455,1.15,12.09,19.51,15.07,1204.0,844.0,58.79,2115.0,1478.0,58.86,1582.0,1132.0,58.29,111.38,81.23,57.82,20,7,0,6300000,0.0792452830188679
Evgeni Malkin,32,C,68,21,51,72,-25,89,6.2,12,9,0,5,34,17,0,187,11.2,1279,1128,33,54,381,452,45.7,191,0,2,19.85,188,324,245,0.93,8.82,15.2,11.5,787.0,640.0,55.15,1408.0,1090.0,56.37,1027.0,823.0,55.51,82.71,59.84,58.02,27,8,1,9500000,0.1194968553459119
Brandon Manning,28,D,39,2,2,4,-15,25,-0.3,2,0,0,0,2,0,0,33,6.1,579,890,40,63,0,0,0.0,185,0,300,1.29,33,73,45,0.13,3.42,7.57,4.66,230.0,343.0,40.14,453.0,601.0,42.98,324.0,474.0,40.6,20.52,32.11,38.99,28,2,1,2250000,0.0283018867924528
Josh Manson,27,D,74,3,13,16,-8,62,3.5,3,0,0,0,12,0,1,96,3.1,1651,1338,90,184,0,0,0.0,191,1,160,4.46,96,187,125,0.16,3.49,6.8,4.54,666.0,963.0,40.88,1278.0,1838.0,41.01,960.0,1380.0,41.03,60.46,92.94,39.4,26,4,0,4100000,0.0515723270440251
Anthony Mantha,24,RW,67,25,23,48,-8,30,5.0,18,7,0,1,17,6,0,198,12.6,1194,1070,23,67,22,28,44.0,196,0,20,19.12,198,335,254,0.96,9.94,16.82,12.76,759.0,542.0,58.34,1354.0,952.0,58.72,1016.0,759.0,57.24,68.81,56.61,54.87,23,2,0,3300000,0.0415094339622641
Brad Marchand,30,LW,79,36,64,100,15,96,11.7,23,10,3,9,36,24,4,231,15.6,1550,1177,19,46,45,60,42.9,175,0,71,27.63,231,430,327,1.07,8.94,16.64,12.66,982.0,772.0,55.99,1821.0,1326.0,57.86,1394.0,1023.0,57.67,104.33,75.02,58.17,29,8,1,6125000,0.0770440251572327
Jonathan Marchessault,28,C,82,25,34,59,2,52,6.3,20,5,0,6,23,11,0,278,9.0,1488,1089,22,98,92,155,37.2,175,1,300,27.95,278,486,378,1.12,11.21,19.6,15.24,962.0,672.0,58.87,1776.0,1213.0,59.42,1328.0,902.0,59.55,97.14,63.21,60.58,27,6,1,5000000,0.0628930817610062
Matt Martin,29,LW,67,6,8,14,5,53,1.0,6,0,0,1,8,0,0,62,9.7,766,686,42,275,6,9,40.0,191,0,148,6.17,62,108,90,0.48,4.86,8.46,7.05,298.0,357.0,45.5,577.0,707.0,44.94,436.0,494.0,46.88,25.19,25.1,50.09,27,4,1,2500000,0.0314465408805031
Alec Martinez,31,D,60,4,14,18,-2,8,3.8,4,0,0,2,12,2,0,78,5.1,1282,1282,135,78,0,0,0.0,185,0,95,4.51,78,170,113,0.21,3.65,7.96,5.29,593.0,684.0,46.44,1195.0,1345.0,47.05,869.0,992.0,46.7,57.18,65.67,46.54,27,6,1,4000000,0.050314465408805
Jordan Martinook,26,LW,82,15,10,25,1,38,2.2,14,0,1,5,10,0,0,146,10.3,1188,869,46,199,150,191,44.0,183,0,58,22.51,146,271,218,1.13,7.37,13.69,11.01,621.0,557.0,52.72,1186.0,1096.0,51.97,916.0,801.0,53.35,72.44,52.13,58.15,24,2,0,1800000,0.0226415094339622
Andreas Martinsen,28,LW,24,1,3,4,-5,14,-0.1,1,0,0,0,3,0,0,21,4.8,190,476,9,83,3,4,42.9,191,0,300,2.12,21,34,28,0.67,6.62,10.71,8.82,86.0,115.0,42.79,158.0,197.0,44.51,116.0,146.0,44.27,6.79,9.64,41.33,28,1,1,650000,0.0081761006289308
Scott Mayfield,26,D,79,4,15,19,18,68,5.3,3,0,1,0,15,0,0,104,3.8,1480,1124,159,118,0,1,0.0,196,1,34,4.94,104,274,162,0.2,4.22,11.11,6.57,614.0,792.0,43.67,1166.0,1518.0,43.44,851.0,1069.0,44.32,57.76,73.84,43.89,25,5,0,1450000,0.0182389937106918
Jake McCabe,25,D,59,4,10,14,-4,35,3.0,3,0,1,0,10,0,0,64,6.3,1118,1137,99,103,0,1,0.0,185,0,44,2.94,64,137,95,0.16,3.44,7.35,5.09,508.0,637.0,44.37,901.0,1141.0,44.12,705.0,872.0,44.71,43.3,55.4,43.87,22,3,0,1600000,0.020125786163522
Jared McCann,22,C,78,19,16,35,-1,31,3.5,14,1,4,2,14,2,0,150,12.7,1133,872,51,77,275,320,46.2,185,0,24,13.34,150,240,187,0.71,7.94,12.71,9.9,585.0,604.0,49.2,1034.0,1101.0,48.43,782.0,819.0,48.84,47.01,50.07,48.42,22,2,0,1250000,0.0157232704402515
Connor McDavid,22,C,78,41,75,116,3,20,13.0,31,9,1,9,50,24,1,240,17.1,1781,1370,30,39,428,490,46.6,185,0,1,33.83,240,423,327,1.13,8.08,14.25,11.01,1068.0,890.0,54.55,1954.0,1553.0,55.72,1472.0,1199.0,55.11,115.38,94.1,55.08,21,8,0,12500000,0.1572327044025157
Ryan McDonagh,29,D,82,9,37,46,38,34,8.9,9,0,0,1,31,3,3,128,7.0,1811,1325,161,98,0,0,0.0,185,0,12,7.02,128,243,173,0.23,4.24,8.05,5.73,880.0,1050.0,45.6,1519.0,1894.0,44.51,1182.0,1425.0,45.34,83.03,89.45,48.14,24,6,0,4700000,0.0591194968553459
Brock McGinn,24,LW,82,10,16,26,10,20,2.2,9,0,1,0,16,0,0,123,8.1,1173,859,38,137,26,35,42.6,183,0,47,17.52,123,252,187,0.9,6.29,12.89,9.56,525.0,602.0,46.58,1020.0,1199.0,45.97,765.0,891.0,46.2,51.56,60.44,46.04,23,2,0,887500,0.0111635220125786
Cody McLeod,34,LW,38,1,0,1,-13,67,-0.7,1,0,0,0,0,0,0,22,4.5,246,389,10,112,0,1,0.0,188,0,300,2.63,22,35,29,0.64,5.36,8.52,7.06,101.0,165.0,37.97,181.0,276.0,39.61,136.0,215.0,38.75,7.76,13.33,36.79,34,1,1,750000,0.0094339622641509
Brayden McNabb,28,D,81,4,12,16,11,52,4.3,4,0,0,1,11,0,1,84,4.8,1578,1169,139,200,0,0,0.0,193,0,66,3.3,84,184,115,0.13,3.19,7.0,4.37,779.0,878.0,47.01,1409.0,1649.0,46.08,1061.0,1213.0,46.66,73.37,86.95,45.76,27,4,1,2500000,0.0314465408805031
Adam McQuaid,32,D,50,3,4,7,2,42,1.9,3,0,0,1,3,0,1,28,10.7,789,947,88,122,0,0,0.0,193,1,55,1.36,28,73,50,0.1,2.13,5.55,3.8,297.0,432.0,40.74,546.0,823.0,39.88,410.0,611.0,40.15,29.41,38.85,43.09,28,4,1,2750000,0.0345911949685534
Colin Miller,26,D,65,3,26,29,0,44,4.5,2,1,0,0,14,12,0,131,2.3,1277,1179,64,122,0,0,0.0,185,1,151,5.22,131,318,183,0.25,6.16,14.94,8.6,723.0,543.0,57.11,1432.0,967.0,59.69,1032.0,727.0,58.67,69.92,49.89,58.36,25,4,0,3875000,0.0487421383647798
J.T. Miller,25,C,75,13,34,47,8,30,4.2,9,4,0,4,18,16,0,108,12.0,1100,880,23,115,259,265,49.4,185,0,15,12.25,108,192,159,0.67,5.89,10.47,8.67,674.0,457.0,59.59,1226.0,853.0,58.97,946.0,645.0,59.46,63.54,39.75,61.52,25,5,0,5250000,0.0660377358490566
Kevan Miller,31,D,39,0,7,7,8,35,2.0,0,0,0,0,7,0,0,32,0.0,692,1065,79,73,0,0,0.0,188,1,300,0.97,32,81,48,0.08,2.77,7.02,4.16,343.0,338.0,50.37,599.0,694.0,46.33,458.0,485.0,48.57,24.39,29.87,44.95,28,4,1,2500000,0.0314465408805031
Sean Monahan,24,C,78,34,48,82,7,12,8.9,22,12,0,5,37,11,0,211,16.1,1486,1143,24,36,454,434,51.1,188,0,6,31.81,211,359,278,1.28,8.52,14.49,11.22,943.0,664.0,58.68,1756.0,1180.0,59.81,1311.0,920.0,58.76,103.12,63.8,61.78,21,7,0,6375000,0.080188679245283
Brandon Montour,24,D,82,8,27,35,-20,56,5.3,7,1,0,2,22,5,0,181,4.4,1841,1347,121,99,0,0,0.0,183,1,55,9.01,181,362,264,0.28,5.9,11.8,8.61,905.0,1026.0,46.87,1699.0,1808.0,48.45,1282.0,1391.0,47.96,75.0,100.2,42.81,24,2,0,3387500,0.0426100628930817
John Moore,28,D,61,4,9,13,0,26,2.8,2,2,0,1,8,1,0,97,4.1,1145,1126,76,77,0,0,0.0,185,0,21,3.64,97,185,126,0.19,5.08,9.69,6.6,555.0,647.0,46.17,993.0,1171.0,45.89,770.0,900.0,46.11,41.52,55.2,42.93,27,5,1,2750000,0.0345911949685534
Connor Murphy,25,D,52,5,8,13,12,40,3.0,5,0,0,1,8,0,0,84,6.0,1013,1169,91,119,0,0,0.0,193,1,20,2.49,84,155,102,0.15,4.97,9.18,6.04,485.0,631.0,43.46,831.0,1043.0,44.34,624.0,799.0,43.85,39.03,54.49,41.73,23,6,0,3850000,0.0484276729559748
Ryan Murray,25,D,56,1,28,29,20,10,5.7,1,0,0,0,27,1,0,71,1.4,1201,1286,93,27,0,0,0.0,185,0,2,3.88,71,141,99,0.19,3.55,7.05,4.95,608.0,630.0,49.11,1053.0,1170.0,47.37,829.0,874.0,48.68,57.31,58.74,49.38,24,1,0,2825000,0.0355345911949685
Jake Muzzin,29,D,80,9,28,37,21,47,7.8,8,1,0,1,23,4,1,141,6.4,1707,1280,134,172,0,0,0.0,191,0,141,5.18,141,322,204,0.18,4.96,11.32,7.17,917.0,889.0,50.78,1749.0,1716.0,50.48,1284.0,1264.0,50.39,81.73,83.35,49.51,25,5,0,4000000,0.050314465408805
Tyler Myers,28,D,80,9,22,31,11,63,5.8,8,0,1,3,14,7,1,156,5.8,1628,1221,99,97,0,0,0.0,203,1,12,8.36,156,301,213,0.31,5.75,11.1,7.85,805.0,966.0,45.45,1472.0,1709.0,46.27,1101.0,1317.0,45.53,75.45,84.58,47.15,22,7,0,5500000,0.0691823899371069
Vladislav Namestnikov,26,C,78,11,20,31,-7,44,2.0,8,1,2,3,15,2,3,119,9.2,1232,948,62,140,22,32,40.7,183,0,27,14.79,119,206,147,0.72,5.8,10.03,7.16,557.0,620.0,47.32,1016.0,1172.0,46.44,749.0,876.0,46.09,58.56,64.69,47.51,25,2,0,4000000,0.050314465408805
Riley Nash,29,C,78,3,9,12,-8,19,-0.2,3,0,0,1,9,0,0,79,3.8,846,650,43,72,150,183,45.0,188,1,21,7.81,79,123,99,0.55,5.61,8.73,7.03,390.0,376.0,50.91,662.0,730.0,47.56,526.0,536.0,49.53,34.97,30.86,53.13,29,3,1,2750000,0.0345911949685534
James Neal,31,LW,63,7,12,19,-5,28,0.6,5,2,0,1,8,4,0,141,5.0,942,897,19,46,5,6,45.5,191,0,33,13.43,141,235,192,0.86,8.98,14.96,12.22,488.0,424.0,53.51,960.0,763.0,55.72,698.0,589.0,54.23,46.52,34.06,57.73,30,5,1,5750000,0.0723270440251572
Brock Nelson,27,C,82,25,28,53,20,28,6.3,22,2,1,3,22,6,0,181,13.8,1474,1078,55,51,594,652,47.7,191,0,30,24.03,181,294,236,0.98,7.37,11.97,9.61,738.0,712.0,50.9,1362.0,1336.0,50.48,1015.0,1004.0,50.27,81.58,63.45,56.25,26,1,0,4250000,0.0534591194968553
Casey Nelson,26,D,38,1,5,6,1,13,1.6,1,0,0,0,5,0,0,37,2.7,586,925,36,44,0,0,0.0,185,1,300,0.98,37,83,54,0.1,3.79,8.5,5.53,262.0,270.0,49.25,485.0,495.0,49.49,378.0,382.0,49.74,20.14,24.19,45.43,25,2,1,812500,0.0102201257861635
Patrik Nemeth,26,D,74,1,9,10,5,53,2.3,1,0,0,0,8,0,1,57,1.8,1220,989,131,137,1,0,100.0,191,0,41,1.91,57,112,81,0.09,2.8,5.51,3.98,537.0,722.0,42.65,936.0,1391.0,40.22,704.0,992.0,41.51,44.67,61.79,41.96,26,1,0,2500000,0.0314465408805031
Valeri Nichushkin,23,RW,57,0,10,10,-4,0,-0.1,0,0,0,0,10,0,0,65,0.0,679,715,32,71,3,3,50.0,193,0,10,5.55,65,109,83,0.49,5.74,9.63,7.33,333.0,313.0,51.55,598.0,622.0,49.02,435.0,437.0,49.89,26.63,23.85,52.75,23,2,0,2950000,0.0371069182389937
Nino Niederreiter,26,RW,82,23,30,53,-4,30,5.6,17,6,0,3,21,9,0,184,12.5,1330,974,20,94,37,30,55.2,188,0,5,22.64,184,326,256,1.02,8.3,14.7,11.54,848.0,553.0,60.53,1574.0,1036.0,60.31,1175.0,770.0,60.41,81.7,51.85,61.18,24,5,0,5250000,0.0660377358490566
Frans Nielsen,34,C,72,10,25,35,-7,14,2.2,10,0,0,4,16,8,1,120,8.3,1201,1001,44,79,450,473,48.8,185,0,87,9.81,120,185,148,0.49,6.0,9.24,7.39,560.0,612.0,47.78,1004.0,1116.0,47.36,766.0,866.0,46.94,50.09,60.76,45.19,32,6,1,5250000,0.0660377358490566
Matt Niskanen,32,D,80,8,17,25,-3,41,3.6,7,1,0,1,15,1,1,143,5.6,1755,1316,137,167,0,0,0.0,185,1,28,4.88,143,256,185,0.17,4.88,8.75,6.33,766.0,1006.0,43.23,1435.0,1823.0,44.05,1073.0,1369.0,43.94,64.73,91.47,41.44,27,7,1,5750000,0.0723270440251572
Stefan Noesen,25,RW,41,3,5,8,-19,28,-0.3,3,0,0,0,5,0,0,64,4.7,522,764,21,95,23,33,41.1,185,1,21,9.23,64,102,90,1.06,7.36,11.72,10.34,240.0,253.0,48.68,425.0,491.0,46.4,337.0,374.0,47.4,23.95,24.24,49.7,25,1,0,1725000,0.0216981132075471
Joakim Nordström,26,C,70,7,5,12,0,13,0.4,7,0,0,3,5,0,0,103,6.8,944,809,52,86,48,77,38.4,185,0,90,7.89,103,162,135,0.5,6.55,10.3,8.58,420.0,503.0,45.5,766.0,925.0,45.3,591.0,687.0,46.24,31.45,41.06,43.37,26,2,1,1000000,0.0125786163522012
Ryan Nugent-Hopkins,25,C,82,28,41,69,-13,26,6.6,19,8,1,3,21,18,2,208,13.5,1648,1206,40,69,379,461,45.1,183,0,1,23.46,208,357,273,0.85,7.57,12.99,9.94,854.0,843.0,50.32,1558.0,1546.0,50.19,1158.0,1159.0,49.98,89.95,89.5,50.13,20,7,0,6000000,0.0754716981132075
Darnell Nurse,23,D,82,10,31,41,-5,87,6.6,9,1,0,1,22,8,1,196,5.1,1953,1429,146,162,0,0,0.0,193,0,7,9.6,196,395,267,0.28,6.02,12.13,8.19,890.0,1038.0,46.16,1676.0,1888.0,47.03,1222.0,1412.0,46.39,90.56,100.61,47.37,23,2,0,3200000,0.040251572327044
Markus Nutivaara,24,D,80,5,16,21,3,6,4.2,5,0,0,1,16,0,0,99,5.1,1414,1061,61,80,0,0,0.0,185,0,189,4.41,99,179,132,0.19,4.2,7.59,5.6,693.0,675.0,50.66,1195.0,1258.0,48.72,938.0,946.0,49.79,58.57,54.77,51.68,24,4,0,2700000,0.0339622641509433
William Nylander,22,C,54,7,20,27,-4,16,1.6,6,1,0,0,15,5,0,130,5.4,838,931,14,16,203,165,55.2,183,1,8,13.52,130,246,190,0.97,9.31,17.62,13.61,536.0,408.0,56.78,1069.0,740.0,59.09,783.0,571.0,57.83,51.3,34.78,59.6,22,6,0,10277778,0.1292802264150943
Gustav Nyquist,29,RW,81,22,38,60,1,12,5.8,20,2,0,3,28,10,0,204,10.8,1419,1051,23,36,11,11,50.0,180,0,121,20.59,204,350,273,0.87,8.63,14.8,11.54,822.0,668.0,55.17,1522.0,1157.0,56.81,1146.0,924.0,55.36,80.06,60.56,56.94,25,4,0,4750000,0.0597484276729559
Ryan O'Reilly,27,C,82,28,49,77,22,12,8.8,21,6,1,5,31,16,2,234,12.0,1702,1246,36,31,1086,824,56.9,185,0,33,27.34,234,368,305,0.96,8.25,12.98,10.75,1001.0,779.0,56.24,1795.0,1464.0,55.08,1364.0,1090.0,55.58,103.45,80.55,56.22,25,7,1,7500000,0.0943396226415094
Jordan Oesterle,26,D,71,6,14,20,-3,12,4.6,3,3,0,0,10,4,0,77,7.8,1342,1134,139,58,0,0,0.0,183,0,300,4.11,77,215,135,0.18,3.44,9.61,6.04,640.0,676.0,48.63,1241.0,1355.0,47.8,919.0,973.0,48.57,57.69,61.26,48.5,25,2,1,650000,0.0081761006289308
Kyle Okposo,30,RW,78,14,15,29,-9,41,2.3,7,7,0,2,11,4,0,147,9.5,1075,827,27,87,63,71,47.0,183,1,7,12.19,147,232,186,0.68,8.19,12.95,10.38,591.0,504.0,53.97,1028.0,885.0,53.74,789.0,688.0,53.42,45.1,43.71,50.78,28,7,1,6000000,0.0754716981132075
Jamie Oleksiak,26,D,57,4,8,12,5,45,2.7,4,0,0,0,8,0,0,55,7.3,840,884,59,135,0,0,0.0,201,0,14,2.46,55,116,81,0.18,3.93,8.28,5.79,428.0,444.0,49.08,760.0,802.0,48.66,578.0,585.0,49.7,33.79,31.97,51.38,25,3,0,2137500,0.0268867924528301
Dmitry Orlov,27,D,82,3,26,29,3,33,4.0,3,0,0,0,25,1,0,101,3.0,1774,1298,103,137,0,0,0.0,180,0,55,5.31,101,232,150,0.18,3.42,7.85,5.07,828.0,934.0,46.99,1572.0,1729.0,47.62,1176.0,1278.0,47.92,69.76,83.27,45.59,25,6,0,5100000,0.0641509433962264
T.J. Oshie,32,C,69,25,29,54,5,36,5.6,18,6,1,4,21,8,0,143,17.5,1284,1117,55,133,84,121,41.0,183,1,24,20.32,144,263,219,0.95,6.73,12.29,10.23,770.0,579.0,57.08,1431.0,1095.0,56.65,1106.0,831.0,57.1,76.31,58.41,56.65,30,8,1,5750000,0.0723270440251572
Alex Ovechkin,33,LW,81,51,38,89,7,40,11.0,33,18,0,5,28,10,0,338,15.1,1695,1255,41,223,1,4,20.0,191,1,1,37.49,338,668,501,1.33,11.97,23.65,17.73,1017.0,820.0,55.36,1923.0,1482.0,56.48,1477.0,1145.0,56.33,111.14,89.66,55.35,22,13,0,9538462,0.1199806540880503
Magnus Pääjärvi,27,LW,80,11,8,19,-14,6,0.7,10,0,1,1,7,0,1,119,9.2,1078,808,67,65,7,9,43.8,191,0,10,10.96,119,177,154,0.61,6.63,9.86,8.58,432.0,700.0,38.15,787.0,1299.0,37.72,599.0,963.0,38.35,36.01,56.38,38.97,27,1,1,900000,0.0113207547169811
Max Pacioretty,30,LW,66,22,18,40,-13,36,4.1,18,4,0,5,14,4,0,191,11.5,1122,1020,20,119,21,31,40.4,188,0,22,20.81,191,335,261,1.11,10.21,17.91,13.96,693.0,529.0,56.71,1311.0,942.0,58.19,969.0,714.0,57.58,73.11,52.11,58.39,23,6,0,4500000,0.0566037735849056
Jean-Gabriel Pageau,26,C,39,4,8,12,-12,14,0.0,4,0,0,0,8,0,0,83,4.8,696,1071,38,63,259,222,53.8,178,1,96,6.93,83,129,106,0.6,7.16,11.12,9.14,348.0,401.0,46.46,616.0,766.0,44.57,470.0,546.0,46.26,28.04,36.95,43.15,24,3,0,3100000,0.0389937106918239
Kyle Palmieri,27,RW,74,27,23,50,-9,42,5.6,16,11,0,2,16,7,0,224,12.1,1343,1089,35,98,24,62,27.9,180,1,26,21.2,224,383,300,0.95,10.0,17.1,13.4,789.0,619.0,56.04,1395.0,1133.0,55.18,1081.0,856.0,55.81,79.03,57.75,57.78,25,5,0,4650000,0.0584905660377358
Artemi Panarin,27,LW,79,28,59,87,14,23,9.7,22,6,0,8,47,12,0,191,14.7,1569,1191,17,14,1,3,25.0,180,1,300,18.09,191,359,257,0.69,7.31,13.73,9.83,996.0,711.0,58.35,1796.0,1243.0,59.1,1391.0,967.0,58.99,97.51,68.47,58.75,25,2,0,6000000,0.0754716981132075
Richard Pánik,27,RW,75,14,19,33,-3,44,3.2,13,0,1,2,17,2,0,140,10.0,1246,997,52,137,5,13,27.8,188,0,52,17.27,140,253,191,0.83,6.74,12.19,9.19,662.0,610.0,52.04,1266.0,1174.0,51.89,927.0,864.0,51.76,60.97,55.74,52.24,26,2,0,2800000,0.0352201257861635
Cédric Paquette,25,C,80,13,4,17,7,80,1.4,11,0,2,1,4,0,0,87,14.9,960,720,61,269,404,364,52.6,185,0,101,9.74,87,142,118,0.61,5.44,8.86,7.37,380.0,543.0,41.17,671.0,1024.0,39.59,525.0,745.0,41.34,31.17,44.13,41.39,24,1,0,1000000,0.0125786163522012
Colton Parayko,25,D,80,10,18,28,20,15,7.2,6,4,0,3,13,4,1,176,5.7,1823,1367,157,127,0,0,0.0,198,1,86,6.94,176,352,256,0.23,5.79,11.59,8.43,866.0,841.0,50.73,1613.0,1641.0,49.57,1200.0,1189.0,50.23,80.34,71.14,53.04,24,5,0,5500000,0.0691823899371069
Zach Parise,34,LW,74,28,33,61,-2,26,6.9,18,10,0,5,25,6,2,229,12.2,1381,1120,71,49,9,25,26.5,180,0,17,28.03,229,345,290,1.22,9.94,14.98,12.6,804.0,625.0,56.26,1441.0,1224.0,54.07,1095.0,896.0,55.0,78.15,60.62,56.32,27,13,1,7538462,0.0948234213836478
Greg Pateryn,28,D,80,1,6,7,-11,41,2.1,1,0,0,0,6,0,0,100,1.0,1370,1027,118,144,0,1,0.0,191,1,128,2.54,100,205,145,0.11,4.38,8.98,6.35,611.0,676.0,47.47,1116.0,1370.0,44.89,848.0,979.0,46.41,44.54,53.08,45.63,28,3,1,2250000,0.0283018867924528
Joe Pavelski,34,C,75,38,26,64,-4,22,7.3,25,12,1,6,17,9,0,188,20.2,1428,1143,61,69,526,463,53.2,180,1,205,27.53,188,297,251,1.15,7.9,12.48,10.54,909.0,648.0,58.38,1704.0,1203.0,58.62,1279.0,908.0,58.48,96.33,68.73,58.36,29,5,1,6000000,0.0754716981132075
Tanner Pearson,26,LW,80,18,9,27,-15,25,2.2,15,3,0,1,7,2,0,147,12.2,1124,843,41,128,5,12,29.4,185,0,30,14.01,147,248,191,0.75,7.85,13.24,10.19,569.0,592.0,49.01,1075.0,1059.0,50.37,789.0,787.0,50.06,47.44,47.79,49.82,24,4,0,3750000,0.0471698113207547
Matthew Peca,25,C,39,3,7,10,-14,4,0.0,3,0,0,0,6,0,1,35,8.6,410,631,21,33,80,89,47.3,175,0,201,2.92,35,62,42,0.43,5.12,9.06,6.14,159.0,230.0,40.86,314.0,434.0,41.98,218.0,312.0,41.13,12.33,17.91,40.77,25,2,1,1300000,0.0163522012578616
Adam Pelech,24,D,78,5,16,21,22,24,5.9,5,0,0,0,16,0,0,110,4.5,1453,1118,116,149,0,0,0.0,191,0,65,4.59,110,218,158,0.19,4.54,9.0,6.52,631.0,740.0,46.02,1183.0,1432.0,45.24,862.0,1018.0,45.85,55.92,60.76,47.93,22,4,0,1600000,0.020125786163522
