PLAYER,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,GA60,xGA60,GSAx60,SIGNING AGE,CLAUSE,LENGTH,SIGNING,CAP HIT,CAP HIT %
468. Garnet Hathaway,191,Right,-,7.12,61,102,86,0.63,5.40,9.02,7.61,300,352,46.01,512,657,43.80,398,487,44.97,25.80,29.61,46.56,-,-,-,27,,4,UFA,1500000,0.018
469. Mike Reilly,185,Left,98 - Round 4 - 2011 (CBJ),2.91,98,169,134,0.16,5.55,9.56,7.58,607,517,54.00,1038,892,53.78,834,693,54.62,46.06,43.07,51.68,-,-,-,25,,2,RFA,1500000,0.018
470. Marcus Sörensen,180,Left,106 - Round 4 - 2010 (OTT),3.95,26,50,43,0.68,4.45,8.56,7.36,153,204,42.86,272,372,42.24,220,282,43.82,14.56,20.39,41.65,-,-,-,27,,2,UFA,1500000,0.019
471. Juuse Saros,180,Left,99 - Round 4 - 2013 (NSH),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.27,2.49,0.21,23,,3,RFA,1500000,0.019
472. Nick Ritchie,188,Left,10 - Round 1 - 2014 (ANA),12.98,121,189,170,0.92,8.61,13.45,12.10,540,337,61.57,962,618,60.89,755,474,61.43,46.97,26.80,63.67,-,-,-,22,,3,RFA,1498925,0.019
473. Joel Eriksson Ek,185,Left,20 - Round 1 - 2015 (MIN),17.54,117,163,144,1.13,7.62,10.61,9.38,437,434,50.17,756,853,46.99,595,635,48.37,44.51,37.36,54.37,-,-,-,22,,2,RFA,1487500,0.018
474. Ivan Barbashev,183,Left,33 - Round 2 - 2014 (STL),5.93,40,66,54,0.75,5.03,8.30,6.79,191,268,41.61,344,488,41.35,256,372,40.76,17.48,25.80,40.40,-,-,-,23,,2,RFA,1475000,0.018
475. Troy Terry,183,Right,148 - Round 5 - 2015 (ANA),7.49,69,129,103,0.64,5.87,10.97,8.76,357,294,54.84,696,525,57.00,521,409,56.02,33.47,28.20,54.28,-,-,-,22,,3,RFA,1450000,0.018
476. Scott Mayfield,196,Right,34 - Round 2 - 2011 (NYI),2.61,79,166,105,0.14,4.34,9.14,5.78,467,539,46.42,793,1083,42.27,615,785,43.93,42.38,49.04,46.36,-,-,-,25,,5,RFA,1450000,0.019
477. Johan Larsson,180,Left,56 - Round 2 - 2010 (MIN),6.33,58,106,85,0.52,4.79,8.75,7.02,271,407,39.97,517,732,41.39,392,561,41.13,21.74,39.28,35.63,-,-,-,27,,2,UFA,1400000,0.017
478. Tage Thompson,198,Right,26 - Round 1 - 2016 (STL),10.13,96,146,115,1.14,10.93,16.62,13.09,260,300,46.43,434,475,47.74,339,404,45.63,22.25,24.71,47.38,-,-,-,22,,3,RFA,1400000,0.017
479. William Carrier,188,Left,57 - Round 2 - 2013 (STL),7.97,62,99,82,0.91,7.06,11.28,9.34,260,255,50.49,507,456,52.65,376,337,52.73,23.86,22.79,51.15,-,-,-,25,,4,RFA,1400000,0.017
480. Jordan Weal,178,Right,70 - Round 3 - 2010 (LAK),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,27,,2,UFA,1400000,0.018
481. Jordan Oesterle,183,Left,-,2.45,38,86,61,0.19,2.96,6.70,4.75,323,372,46.47,606,724,45.56,456,534,46.06,31.41,36.69,46.12,-,-,-,27,,2,UFA,1400000,0.018
482. Robert Bortuzzo,193,Right,78 - Round 3 - 2007 (PIT),1.23,30,66,38,0.14,3.41,7.50,4.32,205,250,45.05,391,486,44.58,293,361,44.80,16.18,25.19,39.11,-,-,-,30,,3,UFA,1375000,0.017
483. Nicholas Paul,191,Left,101 - Round 4 - 2013 (DAL),8.93,104,192,158,0.61,7.05,13.01,10.71,392,446,46.78,742,845,46.75,570,621,47.86,30.79,42.29,42.13,-,-,-,25,,2,RFA,1350000,0.017
484. Chris Wagner,183,Right,122 - Round 5 - 2010 (ANA),4.07,54,82,69,0.53,6.99,10.61,8.93,171,233,42.33,307,438,41.21,237,326,42.10,11.41,19.29,37.17,-,-,-,29,,3,UFA,1350000,0.017
485. Jan Rutta,188,Right,-,1.91,46,103,72,0.20,4.92,11.02,7.70,252,271,48.18,457,498,47.85,351,377,48.21,23.25,24.91,48.28,-,-,-,29,,2,UFA,1300000,0.016
486. Haydn Fleury,191,Left,7 - Round 1 - 2014 (CAR),2.14,62,126,86,0.18,5.14,10.45,7.13,317,355,47.17,626,641,49.41,464,494,48.43,26.00,33.27,43.87,-,-,-,23,,2,RFA,1300000,0.016
487. Sean Kuraly,188,Left,133 - Round 5 - 2011 (SJS),6.11,88,133,110,0.56,7.99,12.08,9.99,314,329,48.83,511,612,45.50,413,467,46.93,20.41,28.01,42.15,-,-,-,25,,3,RFA,1275000,0.016
488. Travis Hamonic,188,Right,53 - Round 2 - 2008 (NYI),1.77,66,126,84,0.17,6.52,12.45,8.30,238,359,39.86,472,692,40.54,336,488,40.78,20.13,33.51,37.53,-,-,-,29,NMC,1,UFA,1250000,0.015
489. Cody Ceci,188,Right,15 - Round 1 - 2012 (OTT),2.09,58,110,78,0.13,3.55,6.72,4.76,415,543,43.32,727,951,43.33,550,718,43.38,33.97,45.06,42.98,-,-,-,26,,1,UFA,1250000,0.015
490. Kevan Miller,188,Right,-,0.98,27,66,46,0.11,3.03,7.42,5.17,255,263,49.23,449,470,48.86,349,357,49.43,18.66,19.96,48.32,-,-,-,32,,1,UFA,1250000,0.015
491. Tomas Nosek,188,Left,-,7.23,59,90,79,0.88,7.17,10.93,9.60,231,252,47.83,444,487,47.69,329,352,48.31,23.77,25.38,48.36,-,-,-,27,,1,UFA,1250000,0.015
492. Nathan Beaulieu,188,Left,17 - Round 1 - 2011 (MTL),0.53,26,52,35,0.08,3.74,7.48,5.03,180,253,41.57,319,451,41.43,248,352,41.33,15.84,23.31,40.46,-,-,-,27,,2,UFA,1250000,0.015
493. Pierre Engvall,196,Left,188 - Round 7 - 2014 (TOR),4.32,56,97,73,0.55,7.07,12.25,9.22,235,238,49.68,405,438,48.04,318,334,48.77,18.60,18.68,49.89,-,-,-,24,,2,RFA,1250000,0.015
494. Casey DeSmith,183,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.54,2.74,0.20,27,,3,UFA,1250000,0.016
495. Tyler Motte,178,Left,121 - Round 4 - 2013 (CHI),4.42,40,73,55,0.69,6.25,11.41,8.59,172,218,44.10,289,425,40.47,218,307,41.52,12.73,22.56,36.07,-,-,-,25,,2,RFA,1225000,0.015
496. Andreas Athanasiou,188,Left,110 - Round 4 - 2012 (DET),8.39,84,150,115,0.73,7.32,13.07,10.02,341,325,51.20,617,599,50.74,460,452,50.44,31.55,34.94,47.45,-,-,-,25,,1,UFA,1200000,0.015
497. Joshua Brown,196,Right,152 - Round 6 - 2013 (FLA),0.28,8,31,17,0.05,1.31,5.05,2.77,134,199,40.24,232,378,38.03,179,276,39.34,12.88,16.87,43.29,-,-,-,26,,2,RFA,1200000,0.015
498. Jacob Larsson,188,Left,27 - Round 1 - 2015 (ANA),1.27,42,104,70,0.10,3.15,7.80,5.25,309,434,41.59,596,799,42.72,448,606,42.50,25.44,40.47,38.60,-,-,-,23,,2,RFA,1200000,0.015
499. Mikhail Grigorenko,191,Left,12 - Round 1 - 2012 (BUF),4.01,36,68,53,0.55,4.91,9.27,7.23,214,252,45.92,369,422,46.65,292,331,46.87,15.91,17.84,47.14,-,-,-,26,,1,UFA,1200000,0.015
500. Jujhar Khaira,193,Left,63 - Round 3 - 2012 (EDM),3.39,39,69,56,0.45,5.16,9.13,7.41,159,261,37.86,292,489,37.39,223,352,38.78,11.70,24.43,32.38,-,-,-,24,,2,RFA,1200000,0.015
501. Colton Sceviour,183,Right,112 - Round 4 - 2007 (DAL),3.63,53,76,62,0.49,7.22,10.35,8.44,189,203,48.21,297,374,44.26,229,287,44.38,11.78,17.89,39.70,-,-,-,29,,3,UFA,1200000,0.016
502. Jesse Puljujärvi,193,Right,4 - Round 1 - 2016 (EDM),14.76,111,173,145,1.10,8.30,12.93,10.84,452,366,55.26,832,666,55.54,612,505,54.79,44.26,28.29,61.01,-,-,-,22,,2,RFA,1175000,0.014
503. Dmitry Kulikov,185,Left,14 - Round 1 - 2009 (FLA),1.75,51,109,71,0.12,3.46,7.39,4.80,413,472,46.67,747,800,48.29,571,636,47.31,35.36,40.29,46.75,-,-,-,29,,1,UFA,1150000,0.014
504. Jack Johnson,185,Left,3 - Round 1 - 2005 (CAR),0.34,13,24,18,0.09,3.54,6.53,4.90,88,124,41.51,150,235,38.96,116,183,38.79,6.47,11.50,36.00,-,-,-,33,,1,UFA,1150000,0.014
505. Juuso Riikola,183,Left,-,0.02,1,4,1,0.05,2.63,10.50,2.63,9,9,50.00,19,19,50.00,11,11,50.00,0.94,0.84,52.81,-,-,-,26,,2,RFA,1150000,0.014
506. Austin Wagner,185,Left,99 - Round 4 - 2015 (LAK),5.47,67,98,86,0.73,8.93,13.06,11.46,214,218,49.54,373,394,48.63,299,304,49.59,15.50,18.61,45.44,-,-,-,23,,3,RFA,1133333,0.014
507. Carter Rowney,185,Right,-,1.38,10,18,11,0.31,2.21,3.98,2.43,91,136,40.09,169,303,35.81,124,210,37.13,6.98,14.33,32.75,-,-,-,29,,3,UFA,1133333,0.014
508. Pheonix Copley,193,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,27,,3,UFA,1100000,0.014
509. Nicolas Aubé-Kubel,180,Right,48 - Round 2 - 2014 (PHI),5.16,53,93,76,0.55,5.69,9.99,8.16,242,269,47.36,475,451,51.30,358,346,50.85,19.13,21.10,47.55,-,-,-,24,,2,RFA,1075000,0.013
510. Alex Galchenyuk,185,Left,3 - Round 1 - 2012 (MTL),6.54,60,98,85,0.96,8.85,14.45,12.53,241,195,55.28,407,363,52.86,318,275,53.63,22.49,14.82,60.28,-,-,-,26,,1,UFA,1050000,0.013
511. Thatcher Demko,193,Left,36 - Round 2 - 2014 (VAN),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.89,3.10,0.21,23,,2,RFA,1050000,0.013
512. Nikita Gusev,175,Right,202 - Round 7 - 2012 (TBL),5.98,72,117,91,0.81,9.71,15.78,12.27,288,180,61.54,502,293,63.14,388,228,62.99,25.48,16.13,61.24,-,-,-,27,,1,UFA,1000000,0.012
513. Derick Brassard,185,Left,6 - Round 1 - 2006 (CBJ),8.35,67,130,101,0.64,5.13,9.94,7.73,370,326,53.16,734,588,55.52,525,454,53.63,34.14,28.64,54.38,-,-,-,32,,1,UFA,1000000,0.012
514. Carl Söderberg,191,Left,49 - Round 2 - 2004 (STL),6.72,61,87,75,0.62,5.66,8.07,6.96,270,328,45.15,498,587,45.90,363,435,45.49,25.13,31.80,44.14,-,-,-,34,,1,UFA,1000000,0.012
515. Christian Fischer,188,Right,32 - Round 2 - 2015 (ARI),5.60,47,85,67,0.51,4.25,7.69,6.06,243,368,39.77,455,669,40.47,351,493,41.59,22.00,31.85,40.85,-,-,-,23,,2,RFA,1000000,0.012
516. Kyle Clifford,188,Left,35 - Round 2 - 2009 (LAK),4.73,62,101,83,0.61,8.00,13.04,10.71,212,216,49.53,366,408,47.29,272,313,46.50,14.89,18.41,44.71,-,-,-,29,,2,UFA,1000000,0.012
517. Derek Forbort,193,Left,15 - Round 1 - 2010 (LAK),1.68,64,167,96,0.09,3.43,8.94,5.15,459,580,44.18,835,1132,42.45,618,823,42.89,40.03,57.95,40.86,-,-,-,28,,1,UFA,1000000,0.012
518. Zach Bogosian,191,Right,3 - Round 1 - 2008 (WPG),1.48,36,85,59,0.14,3.30,7.80,5.41,325,326,49.92,566,561,50.22,434,450,49.10,29.23,27.80,51.25,-,-,-,29,NTC,1,UFA,1000000,0.012
519. Vinnie Hinostroza,175,Right,169 - Round 6 - 2012 (CHI),3.18,33,53,40,0.60,6.21,9.97,7.52,159,174,47.75,267,281,48.72,201,223,47.41,11.95,13.98,46.09,-,-,-,26,,1,UFA,1000000,0.012
520. Matthew Benning,185,Right,175 - Round 6 - 2012 (BOS),0.91,43,97,64,0.06,2.98,6.73,4.44,359,476,42.99,651,823,44.17,497,611,44.86,28.35,38.54,42.38,-,-,-,26,,2,UFA,1000000,0.012
521. Tyler Ennis,175,Left,26 - Round 1 - 2008 (BUF),4.17,38,59,52,0.69,6.27,9.74,8.59,149,175,45.99,279,325,46.19,212,245,46.39,13.26,14.17,48.34,-,-,-,30,,1,UFA,1000000,0.012
522. Carter Verhaeghe,185,Left,82 - Round 3 - 2013 (TOR),15.32,107,173,136,1.21,8.42,13.61,10.70,478,332,59.01,841,586,58.93,630,457,57.96,48.53,27.93,63.47,-,-,-,24,,2,UFA,1000000,0.012
523. Bobby Ryan,188,Right,2 - Round 1 - 2005 (ANA),5.77,73,119,94,0.68,8.66,14.12,11.15,276,237,53.80,496,393,55.79,382,311,55.12,23.71,21.58,52.35,-,-,-,33,,1,UFA,1000000,0.012
524. Ilya Lyubushkin,188,Right,-,0.92,36,72,51,0.08,3.28,6.56,4.63,273,344,44.25,519,611,45.93,395,462,46.09,19.30,24.47,44.09,-,-,-,26,,1,RFA,1000000,0.012
525. Kodie Curran,188,Left,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,30,,2,UFA,1000000,0.012
526. Christian Djoos,183,Left,195 - Round 7 - 2012 (WSH),1.83,39,77,53,0.20,4.30,8.51,5.86,316,260,54.86,532,436,54.96,413,339,54.92,27.28,22.76,54.52,-,-,-,25,,1,RFA,1000000,0.012
527. Nicolas Deslauriers,191,Left,84 - Round 3 - 2009 (LAK),7.05,65,126,104,0.76,7.03,13.63,11.25,211,251,45.67,420,516,44.87,310,379,44.99,16.84,22.19,43.15,-,-,-,29,,2,UFA,1000000,0.012
528. Zach Aston-Reese,183,Left,-,8.24,79,119,97,0.75,7.21,10.86,8.85,285,349,44.95,458,603,43.17,356,457,43.79,23.75,28.22,45.70,-,-,-,24,,2,RFA,1000000,0.012
529. Connor Clifton,180,Right,133 - Round 5 - 2013 (ARI),1.49,46,99,69,0.11,3.55,7.63,5.32,362,359,50.21,625,676,48.04,491,500,49.55,24.80,25.07,49.73,-,-,-,25,,3,RFA,1000000,0.012
530. David Kämpf,188,Left,-,6.74,63,101,81,0.49,4.59,7.38,5.92,348,483,41.88,607,868,41.15,453,651,41.03,29.53,49.63,37.29,-,-,-,24,,2,UFA,1000000,0.012
531. Ryan Carpenter,183,Right,-,5.28,51,75,66,0.62,6.03,8.86,7.80,213,266,44.47,387,454,46.02,285,345,45.24,17.64,25.29,41.09,-,-,-,28,,3,UFA,1000000,0.012
532. Collin Delia,188,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.59,3.76,0.17,25,,3,RFA,1000000,0.013
533. Ross Johnston,196,Left,-,0.36,5,6,6,0.21,2.86,3.43,3.43,37,57,39.36,75,113,39.89,54,77,41.22,2.58,2.79,48.04,-,-,-,24,,4,RFA,1000000,0.013
534. Adam Erne,185,Left,33 - Round 2 - 2013 (TBL),7.89,71,105,91,0.76,6.80,10.06,8.72,311,306,50.41,535,549,49.35,405,419,49.15,25.69,25.58,50.11,-,-,-,25,,1,UFA,997500,0.012
535. Dominik Kahun,180,Left,-,6.40,65,105,87,0.66,6.66,10.77,8.92,284,307,48.05,505,546,48.05,383,412,48.18,22.88,26.94,45.93,-,-,-,24,,1,UFA,975000,0.012
536. Eric Robinson,188,Left,-,8.01,75,137,106,0.69,6.48,11.84,9.16,329,336,49.47,585,614,48.79,442,467,48.62,23.68,28.70,45.21,-,-,-,25,,2,RFA,975000,0.012
537. Ben Hutton,188,Left,147 - Round 5 - 2012 (VAN),2.25,53,94,66,0.20,4.76,8.46,5.94,281,389,41.94,506,707,41.71,389,534,42.15,24.45,35.60,40.72,-,-,-,27,,1,UFA,950000,0.012
538. Adam Gaudette,185,Right,149 - Round 5 - 2015 (VAN),7.60,66,109,91,1.03,8.90,14.70,12.27,235,244,49.06,428,444,49.08,315,328,48.99,18.07,23.43,43.56,-,-,-,23,,1,RFA,950000,0.012
539. Lucas Wallmark,183,Left,97 - Round 4 - 2014 (CAR),0.80,11,20,14,0.21,2.90,5.27,3.69,90,120,42.86,156,200,43.82,119,161,42.50,7.59,9.27,44.99,-,-,-,24,,1,UFA,950000,0.012
540. Stefan Noesen,185,Right,21 - Round 1 - 2011 (OTT),0.21,5,5,5,0.22,5.20,5.20,5.20,22,24,47.83,41,45,47.67,26,35,42.62,1.36,1.92,41.46,-,-,-,27,,1,UFA,925000,0.011
541. Jon Merrill,191,Left,38 - Round 2 - 2010 (NJD),1.36,40,91,62,0.09,2.74,6.23,4.24,359,424,45.85,631,787,44.50,473,581,44.88,27.78,31.81,46.62,-,-,-,28,,1,UFA,925000,0.011
542. Barclay Goodrow,188,Left,-,8.27,72,104,90,0.60,5.19,7.50,6.49,416,414,50.12,687,731,48.45,547,555,49.64,35.68,37.28,48.90,-,-,-,26,,2,RFA,925000,0.012
543. Gaëtan Haas,183,Right,-,2.34,22,47,32,0.38,3.54,7.56,5.15,112,175,39.02,228,378,37.61,157,249,38.67,8.76,16.12,35.21,-,-,-,28,,1,UFA,915000,0.011
544. Jimmy Vesey,191,Left,66 - Round 3 - 2012 (NSH),5.47,49,82,70,0.60,5.36,8.97,7.66,217,296,42.30,401,536,42.80,307,399,43.48,19.04,26.04,42.24,-,-,-,27,,1,UFA,900000,0.011
545. Mason Appleton,188,Right,168 - Round 6 - 2015 (WPG),9.26,84,136,115,0.72,6.50,10.52,8.90,360,369,49.38,656,730,47.33,497,539,47.97,30.21,32.47,48.19,-,-,-,24,,2,RFA,900000,0.011
546. Patrick Maroon,188,Left,161 - Round 6 - 2007 (PHI),5.17,46,68,58,0.49,4.33,6.40,5.46,285,268,51.54,528,494,51.66,399,373,51.68,27.46,22.75,54.69,-,-,-,32,NTC,2,UFA,900000,0.011
547. Mackenzie MacEachern,188,Left,67 - Round 3 - 2012 (STL),1.85,25,28,26,0.57,7.89,8.84,8.21,91,75,54.82,148,155,48.84,114,119,48.93,6.10,7.57,44.62,-,-,-,26,,2,RFA,900000,0.011
548. Christian Wolanin,188,Left,107 - Round 4 - 2015 (OTT),0.63,16,32,21,0.16,4.01,8.03,5.28,127,124,50.60,246,220,52.79,184,172,51.69,11.16,11.61,49.01,-,-,-,24,,2,RFA,900000,0.011
549. Josh Leivo,188,Right,86 - Round 3 - 2011 (TOR),5.01,48,89,72,0.79,7.54,13.98,11.31,175,163,51.78,366,290,55.79,266,212,55.65,16.54,12.54,56.88,-,-,-,27,,1,UFA,875000,0.011
550. Kurtis MacDermid,196,Left,-,1.11,16,42,29,0.18,2.57,6.74,4.65,161,243,39.85,293,435,40.25,225,327,40.76,13.09,25.13,34.25,-,-,-,26,,2,RFA,875000,0.011
551. Alex Biega,178,Right,147 - Round 5 - 2006 (BUF),0.14,4,18,9,0.06,1.73,7.79,3.90,53,91,36.81,102,159,39.08,71,120,37.17,4.53,7.31,38.26,-,-,-,32,,1,UFA,875000,0.011
552. Joakim Nygård,183,Left,-,0.22,5,7,6,0.19,4.34,6.09,5.22,25,34,42.37,46,57,44.66,33,45,42.31,1.65,2.84,36.75,-,-,-,27,,1,UFA,875000,0.011
553. Travis Dermott,183,Left,34 - Round 2 - 2015 (TOR),1.28,35,79,51,0.12,3.28,7.41,4.78,305,299,50.50,537,537,50.00,405,420,49.09,25.92,22.80,53.20,-,-,-,23,,1,RFA,874125,0.011
554. Tyson Jost,180,Left,10 - Round 1 - 2016 (COL),7.11,84,141,109,0.59,6.92,11.62,8.98,352,338,51.01,654,643,50.42,482,465,50.90,27.32,28.63,48.83,-,-,-,22,,1,RFA,874125,0.011
555. Nolan Patrick,188,Right,2 - Round 1 - 2017 (PHI),6.43,49,104,79,0.56,4.26,9.05,6.87,314,300,51.14,626,534,53.97,465,411,53.08,29.91,24.88,54.59,-,-,-,21,,1,RFA,874125,0.011
556. Cal Petersen,185,Right,129 - Round 5 - 2013 (BUF),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.79,2.91,0.12,24,,3,RFA,858333,0.011
557. Slater Koekkoek,188,Left,10 - Round 1 - 2012 (TBL),0.48,15,37,23,0.13,4.09,10.11,6.28,94,150,38.52,162,297,35.29,121,213,36.22,8.59,14.32,37.49,-,-,-,26,,1,UFA,850000,0.01
558. Malcolm Subban,188,Left,24 - Round 1 - 2012 (BOS),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.20,2.93,-0.27,26,,2,UFA,850000,0.01
559. Sam Gagner,180,Right,6 - Round 1 - 2007 (EDM),9.21,88,132,112,0.85,8.14,12.21,10.36,306,323,48.65,531,533,49.91,426,418,50.47,29.96,27.11,52.50,-,-,-,30,,1,UFA,850000,0.01
560. Jérémy Lauzon,185,Left,52 - Round 2 - 2015 (BOS),1.36,48,98,65,0.11,3.75,7.66,5.08,353,384,47.90,602,719,45.57,478,543,46.82,25.97,31.57,45.13,-,-,-,23,,2,RFA,850000,0.01
561. Caleb Jones,185,Left,117 - Round 4 - 2015 (EDM),0.68,23,55,31,0.09,3.18,7.60,4.28,177,190,48.23,330,374,46.88,245,269,47.67,14.75,17.70,45.45,-,-,-,23,,2,RFA,850000,0.01
562. Pär Lindholm,183,Left,-,0.00,0,0,0,0.00,0.00,0.00,0.00,0,5,0.00,4,10,28.57,3,9,25.00,0.05,0.16,23.81,-,-,-,27,,2,UFA,850000,0.01
563. Carl Dahlström,193,Left,51 - Round 2 - 2013 (CHI),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,24,,2,RFA,850000,0.011
564. Keith Kinkaid,191,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.59,2.08,-0.51,30,,2,UFA,825000,0.01
565. Zack MacEwen,191,Right,-,1.97,29,49,38,0.47,6.94,11.73,9.10,104,114,47.71,211,232,47.63,151,178,45.90,8.71,10.11,46.26,-,-,-,23,,2,RFA,825000,0.01
566. Jonas Siegenthaler,191,Left,57 - Round 2 - 2015 (WSH),0.26,7,29,18,0.07,1.79,7.43,4.61,95,124,43.38,174,246,41.43,133,176,43.04,7.48,12.20,38.01,-,-,-,23,,1,RFA,800000,0.01
567. Aaron Dell,183,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.13,2.30,-1.84,31,,1,UFA,800000,0.01
568. Trevor van Riemsdyk,188,Right,-,0.59,20,43,32,0.11,3.73,8.01,5.96,152,155,49.51,279,289,49.12,217,213,50.47,12.82,10.89,54.07,-,-,-,28,,1,UFA,800000,0.01
569. Luca Sbisa,191,Left,19 - Round 1 - 2008 (PHI),0.07,0,2,1,0.35,0.00,10.02,5.01,3,8,27.27,8,21,27.59,4,12,25.00,0.24,0.87,21.62,-,-,-,30,,1,UFA,800000,0.01
570. Luke Schenn,188,Right,5 - Round 1 - 2008 (TOR),1.61,43,90,65,0.24,6.31,13.21,9.53,201,184,52.21,360,325,52.55,280,252,52.63,16.67,13.63,55.02,-,-,-,30,,1,UFA,800000,0.01
571. Curtis Lazar,183,Right,17 - Round 1 - 2013 (OTT),7.93,54,90,78,0.73,4.98,8.30,7.19,267,371,41.85,449,661,40.45,363,509,41.63,22.39,30.84,42.06,-,-,-,25,,2,RFA,800000,0.01
572. Adin Hill,198,Left,76 - Round 3 - 2015 (ARI),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.74,2.70,-0.05,24,,1,RFA,800000,0.01
573. Brendan Guhle,188,Left,51 - Round 2 - 2015 (BUF),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,22,,2,RFA,800000,0.01
574. Steven Kampfer,180,Right,93 - Round 4 - 2007 (ANA),0.89,27,48,39,0.17,5.22,9.27,7.54,180,162,52.63,284,285,49.91,231,216,51.68,11.41,12.19,48.35,-,-,-,30,,2,UFA,800000,0.01
575. Niko Mikkola,193,Left,127 - Round 5 - 2015 (STL),0.96,22,46,34,0.14,3.32,6.95,5.13,133,187,41.56,257,393,39.54,192,279,40.76,10.29,17.48,37.04,-,-,-,24,,2,RFA,787500,0.01
576. Alex Stalock,183,Left,112 - Round 4 - 2005 (SJS),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,31,,3,UFA,785000,0.01
577. Kyle Capobianco,185,Left,63 - Round 3 - 2015 (ARI),0.08,3,8,5,0.17,6.22,16.60,10.37,15,10,60.00,33,17,66.00,21,14,60.00,1.11,1.46,43.19,-,-,-,22,,2,RFA,775000,0.01
578. Brandon Pirri,185,Left,59 - Round 2 - 2009 (CHI),0.24,2,2,2,1.25,10.45,10.45,10.45,8,8,50.00,11,8,57.89,9,8,52.94,0.44,0.87,33.59,-,-,-,28,,2,UFA,775000,0.01
579. Nicolas Petan,175,Left,43 - Round 2 - 2013 (WPG),0.76,8,14,13,0.63,6.67,11.68,10.84,33,37,47.14,58,61,48.74,47,51,47.96,3.17,2.44,56.51,-,-,-,24,,2,RFA,775000,0.01
580. Conor Garland,178,Right,123 - Round 5 - 2015 (ARI),12.11,135,241,185,0.83,9.22,16.47,12.64,506,370,57.76,928,660,58.44,703,522,57.39,48.61,39.43,55.21,-,-,-,23,,2,RFA,775000,0.01
581. Trevor Moore,178,Left,-,10.82,86,158,133,0.83,6.60,12.12,10.19,344,415,45.32,638,777,45.09,495,590,45.62,30.35,40.40,42.90,-,-,-,24,,2,RFA,775000,0.01
582. Tucker Poolman,188,Right,127 - Round 5 - 2013 (WPG),1.71,50,97,70,0.14,4.20,8.15,5.88,301,383,44.01,558,709,44.04,410,536,43.34,23.76,36.18,39.64,-,-,-,25,,3,RFA,775000,0.01
583. Trevor Lewis,185,Right,17 - Round 1 - 2006 (LAK),4.90,66,106,88,0.56,7.60,12.20,10.13,167,316,34.58,318,577,35.53,238,434,35.42,13.25,27.31,32.67,-,-,-,33,,1,UFA,750000,0.009
584. Michael Frolík,185,Left,10 - Round 1 - 2006 (FLA),0.66,13,21,14,0.50,9.89,15.98,10.65,38,32,54.29,76,56,57.58,51,41,55.43,2.25,2.29,49.67,-,-,-,32,,1,UFA,750000,0.009
585. Mark Pysyk,185,Right,23 - Round 1 - 2010 (BUF),2.93,51,81,64,0.42,7.26,11.53,9.11,225,178,55.83,376,328,53.41,292,245,54.38,18.10,13.34,57.57,-,-,-,28,,1,UFA,750000,0.009
586. Andy Welinski,185,Right,83 - Round 3 - 2011 (ANA),0.40,16,35,25,0.12,4.91,10.75,7.68,77,99,43.75,166,166,50.00,123,135,47.67,7.23,7.98,47.53,-,-,-,27,,1,UFA,750000,0.009
587. John Hayden,191,Right,74 - Round 3 - 2013 (CHI),1.51,21,38,28,0.32,4.43,8.01,5.90,97,135,41.81,201,266,43.04,149,187,44.35,6.82,11.16,37.93,-,-,-,25,,1,UFA,750000,0.009
588. Kevin Rooney,188,Left,-,6.81,62,91,77,0.61,5.58,8.19,6.93,246,344,41.69,425,681,38.43,323,512,38.68,21.74,33.74,39.19,-,-,-,27,,2,UFA,750000,0.009
589. Alan Quine,183,Left,166 - Round 6 - 2013 (NYI),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,27,,1,UFA,750000,0.009
